"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen1_0001",0.111853,0.374796,0.088596,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen1_0002",0.323358,0.271098,0.143532,1,0,1,0,1,1,1,1,0,1,0,1,1
"gen1_0003",-0.300445,0.354141,0.09749,0,1,0,1,0,0,1,0,1,1,0,0,0
"gen1_0004",-0.788612,0.76656,0.042042,1,1,0,0,1,0,1,0,0,1,1,0,0
"gen1_0005",-0.822986,0.475847,0.023327,0,0,0,0,0,0,1,0,0,0,0,1,1
"gen1_0006",1.292063,0.532371,0.508822,0,0,0,0,0,1,1,1,0,0,1,1,0
"gen1_0007",-0.178754,0.189787,0.45,1,0,0,0,1,1,1,0,1,0,0,0,0
"gen1_0008",-1.043376,0.756515,0.348293,0,0,1,0,0,0,1,1,1,1,1,0,0
"gen1_0009",0.458414,0.22304,0.739498,0,1,1,0,1,0,1,1,1,0,1,1,0
"gen1_0010",1.440475,0.674234,0.486759,0,0,0,0,0,1,1,0,1,1,1,0,1
"gen1_0011",-1.337035,0.330997,0.241719,1,0,1,1,0,0,1,1,0,1,1,1,1
"gen1_0012",0.551695,0.722984,0.555748,1,0,0,1,0,0,1,0,1,0,0,0,0
"gen1_0013",-0.104785,0.402425,0.177281,0,0,1,0,1,1,0,1,0,0,0,0,0
"gen1_0014",1.028708,0.088589,0.81303,1,1,0,1,1,0,1,0,0,1,0,0,0
"gen1_0015",0.569834,0.046125,0.638406,0,1,0,1,1,1,0,0,1,1,1,0,1
"gen1_0016",0.198342,0.879586,0.528763,1,0,1,1,1,0,0,0,0,1,0,0,1
"gen1_0017",0.551308,0.193772,0.64359,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen1_0018",0.47694,0.075393,0.734314,0,1,0,1,1,0,0,0,1,0,1,0,0
"gen1_0019",0.584213,0.045222,0.630266,1,1,0,1,1,1,1,0,0,1,0,0,1
"gen1_0020",1.014329,0.089492,0.82117,0,1,0,1,1,0,0,0,1,1,1,0,0
"gen1_0021",-0.594327,0.401086,0.044677,0,0,1,0,1,0,0,0,0,0,0,0,1
"gen1_0022",-0.333444,0.477186,0.155931,0,0,0,0,0,1,1,1,0,0,0,1,0
"gen1_0023",-0.068185,0.363881,0.095817,1,1,0,1,0,1,1,1,1,1,0,0,0
"gen1_0024",-0.120407,0.365056,0.090269,0,1,0,1,0,0,1,0,0,0,0,0,0
"gen1_0025",0.304384,0.533062,0.374996,0,1,0,1,0,1,1,0,0,1,1,1,0
"gen1_0026",0.687234,0.35345,0.231316,0,0,0,0,0,0,1,1,1,0,0,0,0
"gen1_0027",-0.608046,0.780987,0.039352,1,0,0,0,1,0,1,0,1,0,1,0,0
"gen1_0028",-0.35932,0.17536,0.45269,1,1,0,0,1,1,1,0,0,1,0,0,0
"gen1_0029",0.277346,0.872058,0.083569,1,0,0,1,1,0,1,0,0,1,0,0,0
"gen1_0030",-0.867616,0.774088,0.487236,1,1,1,0,1,0,0,0,0,1,1,0,1
"gen1_0031",0.468706,0.570074,0.421545,1,0,0,1,0,0,1,1,1,1,1,0,0
"gen1_0032",-0.483374,0.27503,0.739778,0,1,1,0,1,0,1,0,0,1,0,0,0
