"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen2_0001",0.111853,0.412298,0.088596,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen2_0002",-0.068185,0.363881,0.289384,0,1,0,0,0,1,1,1,1,1,0,0,0
"gen2_0003",-0.333444,0.477186,0.155931,0,0,0,0,0,1,1,1,0,0,0,1,0
"gen2_0004",0.323358,0.271098,0.143532,1,0,1,0,1,1,1,0,0,0,0,1,0
"gen2_0005",-0.244061,0.501865,0.064842,1,0,1,1,0,1,1,1,0,1,1,1,0
"gen2_0006",-0.300445,0.354141,0.200232,0,1,0,1,0,0,1,0,1,1,0,0,0
"gen2_0007",-0.981121,0.359116,0.19258,1,1,0,1,0,1,0,1,0,0,0,0,1
"gen2_0008",-0.120407,0.365056,0.090269,0,1,0,1,0,0,1,0,0,0,0,0,0
"gen2_0009",1.097082,0.381966,0.120355,1,0,0,0,0,1,1,0,0,1,0,1,1
"gen2_0010",0.637594,0.589365,0.120896,1,0,0,1,0,0,1,0,0,0,0,1,1
"gen2_0011",-0.26721,0.357905,0.052775,0,0,1,0,0,1,1,0,0,0,0,1,1
"gen2_0012",-0.822986,0.475847,0.023327,0,1,0,1,0,0,1,1,0,0,0,1,1
"gen2_0013",-0.232418,0.659546,0.989489,0,0,1,1,0,0,1,0,0,1,0,1,1
"gen2_0014",1.078239,0.479962,0.27958,0,0,1,0,0,1,1,1,1,1,0,0,0
"gen2_0015",-0.788612,0.582106,0.042042,1,1,0,0,1,0,1,0,0,0,1,1,0
"gen2_0016",-0.354427,0.651458,0.225629,1,0,0,1,0,0,1,0,1,0,1,0,0
"gen2_0017",0.740867,0.337411,0.143058,1,0,1,0,0,1,1,1,0,1,0,1,0
"gen2_0018",0.679573,0.315653,0.120829,0,0,0,0,0,1,1,0,0,1,0,1,1
"gen2_0019",-0.851735,0.544097,0.256557,1,1,0,0,1,0,1,1,0,0,0,1,1
"gen2_0020",-0.917998,0.203431,0.051794,1,1,0,1,0,0,1,0,0,0,1,1,0
"gen2_0021",-0.320148,0.496906,0.038777,1,0,1,1,0,1,1,1,0,0,1,1,0
"gen2_0022",-0.712525,0.431877,0.141,1,1,0,0,1,0,1,0,0,1,1,1,0
"gen2_0023",-0.351991,0.376156,0.105034,1,1,0,0,0,1,1,1,0,1,0,0,0
"gen2_0024",-0.049638,0.464911,0.146714,0,0,0,0,0,1,1,1,1,1,0,1,0
"gen2_0025",-0.30003,0.333623,0.108775,0,1,1,0,1,0,1,0,1,1,0,0,0
"gen2_0026",-0.232833,0.680064,0.102799,1,0,0,1,0,0,1,1,0,1,0,1,0
"gen2_0027",-0.309966,0.288936,0.110549,0,1,0,1,1,1,1,0,1,1,0,0,0
"gen2_0028",0.332879,0.336303,0.130473,1,0,1,0,0,0,1,0,0,1,0,0,0
"gen2_0029",-0.230971,0.513317,0.145852,1,0,1,0,1,1,1,1,0,0,0,1,0
"gen2_0030",-0.334891,0.623415,0.124163,0,0,0,0,0,0,1,1,0,1,0,1,1
"gen2_0031",-0.29428,0.495237,0.110105,0,1,0,0,0,0,1,1,0,1,0,0,0
"gen2_0032",-0.238583,0.51845,0.101469,1,0,1,0,0,0,1,0,1,1,0,0,1
"gen2_0033",-0.326291,0.422884,0.10415,0,1,0,1,0,0,1,1,1,0,0,1,0
"gen2_0034",-0.307598,0.408443,0.149271,0,1,0,0,0,1,1,0,0,1,0,0,0
"gen2_0035",0.255748,0.670556,0.234806,1,0,1,0,1,1,1,0,0,1,0,0,1
"gen2_0036",0.590073,0.468952,0.158858,0,0,1,1,0,0,1,1,1,0,0,1,0
"gen2_0037",-0.157281,0.364559,0.069144,0,0,0,1,0,0,1,0,0,0,1,0,1
"gen2_0038",-0.230336,0.358402,0.0739,0,1,0,1,1,1,1,0,0,0,0,1,0
"gen2_0039",0.537485,0.343167,0.13271,1,0,0,0,1,1,1,0,0,1,0,0,0
"gen2_0040",0.315536,0.385476,0.12538,1,0,1,1,0,1,1,0,0,1,1,1,1
"gen2_0041",0.75039,0.443985,0.196387,0,0,1,0,0,0,1,0,1,0,0,0,0
"gen2_0042",0.207442,0.401033,0.173462,0,1,0,1,0,1,1,1,0,1,0,0,0
"gen2_0043",-0.98768,0.373699,0.101219,1,1,0,1,1,0,1,1,0,0,0,0,1
"gen2_0044",0.118412,0.360213,0.179957,1,1,0,0,0,1,1,1,0,0,0,0,0
"gen2_0045",-0.008111,0.482117,0.09684,0,0,0,1,0,0,1,0,1,0,0,1,1
"gen2_0046",-2.694649,0.461389,0.121546,1,1,0,1,0,0,1,0,0,1,0,0,0
