"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",0.157241,0.11933,0.074621,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen14_0002",0.097177,0.121588,0.071999,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0003",0.059548,0.122526,0.080252,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0004",0.003335,0.115935,0.081907,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen14_0005",0.050473,0.132034,0.090465,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0006",0.048878,0.130686,0.088895,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0007",0.109329,0.115994,0.078782,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0008",0.028615,0.131346,0.091966,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0009",0.060971,0.137239,0.081294,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0010",0.154289,0.113506,0.077359,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0011",0.083539,0.130737,0.077823,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0012",0.064803,0.127083,0.07816,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0013",0.081492,0.135239,0.077355,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0014",0.104264,0.114524,0.072757,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0015",0.118994,0.117741,0.080096,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen14_0016",0.15603,0.116267,0.074746,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0017",0.072408,0.128037,0.079435,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0018",0.08574,0.13079,0.073858,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0019",0.11055,0.13163,0.078052,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0020",0.080271,0.119603,0.078085,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0021",0.09805,0.119383,0.084094,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0022",0.086595,0.12823,0.082618,0,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0023",0.097449,0.119002,0.074314,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen14_0024",0.143331,0.131065,0.07813,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0025",0.051374,0.132049,0.084669,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0026",0.063902,0.127068,0.083956,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0027",0.071614,0.125862,0.07891,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0028",0.098686,0.127371,0.081166,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0029",0.154178,0.117001,0.078535,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen14_0030",0.120846,0.117007,0.076307,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0031",0.074201,0.117621,0.078426,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0032",0.099931,0.125456,0.078516,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0033",0.088195,0.126011,0.07891,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0034",0.102626,0.125222,0.077227,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0035",0.075998,0.132946,0.077585,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0036",0.055967,0.134327,0.090235,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0037",0.155313,0.119475,0.075761,0,1,0,1,0,1,1,1,0,0,0,0,0
"gen14_0038",0.156217,0.113361,0.076219,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen14_0039",0.13576,0.118411,0.075863,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0040",0.140475,0.11866,0.078854,1,1,1,1,0,1,1,1,0,0,0,0,1
"gen14_0041",0.133881,0.121927,0.072821,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen14_0042",0.119326,0.115928,0.073924,0,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0043",0.078673,0.121875,0.078595,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen14_0044",0.095459,0.121202,0.078347,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0045",0.114803,0.120219,0.072024,1,1,0,1,0,1,1,1,0,1,0,0,1
"gen14_0046",0.139615,0.120699,0.074596,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0047",0.051097,0.126839,0.080192,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0048",0.057329,0.126373,0.088955,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0049",0.077998,0.136307,0.071303,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen14_0050",0.08015,0.12252,0.08199,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen14_0051",0.078113,0.131858,0.08176,1,1,0,1,1,1,1,1,0,0,0,0,0
