"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen2_0001",16,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen2_0002",6,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen2_0003",6,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen2_0004",11,0,0,1,0,1,1,1,1,1,0,0,1,1
"gen2_0005",20,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen2_0006",20,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen2_0007",16,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen2_0008",15,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen2_0009",11,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen2_0010",22,1,1,1,1,1,1,1,0,1,1,0,1,0
"gen2_0011",6,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen2_0012",9,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen2_0013",26,0,1,1,1,0,1,1,1,1,0,1,1,0
"gen2_0014",8,1,0,1,0,1,1,1,1,1,0,1,1,0
"gen2_0015",10,1,1,1,0,1,1,1,1,1,0,1,1,0
"gen2_0016",26,0,1,1,0,1,1,1,1,1,0,0,0,1
"gen2_0017",8,1,1,1,1,1,0,1,1,0,1,1,1,1
"gen2_0018",7,1,1,0,1,1,1,1,1,0,0,1,0,1
"gen2_0019",9,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen2_0020",8,0,0,1,0,1,1,1,1,1,1,0,0,1
"gen2_0021",14,1,0,1,0,1,1,1,1,1,0,1,1,0
"gen2_0022",10,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen2_0023",21,0,1,1,0,1,1,1,1,1,0,1,0,1
"gen2_0024",21,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen2_0025",14,1,1,1,1,1,1,1,0,1,1,0,1,0
"gen2_0026",18,1,1,1,0,1,1,1,1,1,0,1,1,0
"gen2_0027",24,0,1,1,1,1,1,1,1,0,1,1,1,0
"gen2_0028",8,1,1,1,1,0,1,1,1,1,0,1,0,1
"gen2_0029",7,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen2_0030",9,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen2_0031",6,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen2_0032",6,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen2_0033",15,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen2_0034",20,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen2_0035",9,1,1,0,1,1,1,1,1,0,0,0,1,0
"gen2_0036",15,0,1,1,0,1,0,1,1,1,0,1,1,1
"gen2_0037",8,1,0,1,0,1,1,1,1,1,0,1,1,0
"gen2_0038",11,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen2_0039",6,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen2_0040",16,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen2_0041",24,1,1,1,0,1,1,1,0,1,1,0,0,0
"gen2_0042",24,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen2_0043",16,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen2_0044",20,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen2_0045",14,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen2_0046",8,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen2_0047",9,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen2_0048",13,0,0,1,1,1,1,1,1,0,0,1,1,1
"gen2_0049",10,1,0,1,0,1,1,1,1,1,0,0,1,0
"gen2_0050",11,0,1,1,0,1,1,1,1,1,0,1,1,1
"gen2_0051",26,0,1,1,0,0,1,1,1,1,0,0,0,0
"gen2_0052",26,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen2_0053",11,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen2_0054",11,0,1,1,1,1,1,1,1,0,1,1,1,1
"gen2_0055",14,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen2_0056",18,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen2_0057",22,0,1,1,0,1,1,1,1,1,0,0,0,1
"gen2_0058",10,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen2_0059",13,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen2_0060",15,1,1,1,1,1,1,1,1,0,1,0,0,1
"gen2_0061",21,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen2_0062",17,0,1,1,1,1,1,1,0,1,1,1,1,0
"gen2_0063",18,0,1,0,1,1,1,1,1,0,0,1,1,0
"gen2_0064",11,1,1,1,1,1,0,1,1,1,0,1,1,1
