"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen1_0001",6,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen1_0002",20,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen1_0003",11,0,1,1,0,1,1,0,1,1,0,0,1,1
"gen1_0004",6,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen1_0005",23,1,0,0,1,1,1,1,1,0,0,0,0,1
"gen1_0006",4,0,0,0,0,1,1,1,1,0,0,1,1,1
"gen1_0007",12,1,1,1,0,0,0,1,0,1,1,1,1,1
"gen1_0008",13,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen1_0009",5,0,0,1,0,0,0,1,1,1,0,1,1,1
"gen1_0010",27,1,0,0,1,0,0,1,1,0,0,1,0,1
"gen1_0011",26,1,1,1,1,0,1,1,0,1,1,1,1,1
"gen1_0012",27,1,0,0,0,1,1,0,1,0,0,0,0,0
"gen1_0013",1,1,1,0,0,0,0,1,1,0,0,1,1,1
"gen1_0014",3,1,0,1,0,0,1,1,0,1,1,1,1,0
"gen1_0015",24,1,1,1,1,1,0,1,0,1,1,0,0,0
"gen1_0016",8,0,1,1,0,0,1,0,1,1,0,0,0,0
"gen1_0017",5,1,1,1,0,1,1,1,0,1,1,0,1,0
"gen1_0018",9,0,1,1,0,0,1,1,1,0,0,1,1,1
"gen1_0019",20,1,1,0,1,0,1,1,1,0,0,0,1,1
"gen1_0020",10,0,0,1,0,1,1,1,0,0,0,1,1,1
"gen1_0021",6,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen1_0022",11,0,0,1,0,1,1,1,1,1,0,0,1,1
"gen1_0023",24,1,1,1,0,0,1,1,1,1,0,1,1,0
"gen1_0024",4,0,0,0,0,1,1,1,0,0,1,1,1,1
"gen1_0025",17,1,1,0,1,1,1,1,1,0,0,0,1,0
"gen1_0026",16,0,1,1,0,1,0,1,1,1,0,1,1,0
"gen1_0027",26,0,1,1,0,1,1,1,1,1,0,0,0,1
"gen1_0028",12,1,0,0,0,1,1,1,1,0,0,0,0,0
"gen1_0029",20,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen1_0030",11,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen1_0031",22,0,0,0,0,0,1,1,1,1,0,0,0,0
"gen1_0032",13,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen1_0033",4,0,0,0,0,1,1,1,1,0,0,1,1,1
"gen1_0034",5,0,0,1,0,0,0,1,1,1,0,1,1,1
"gen1_0035",6,0,0,1,0,0,1,1,1,0,0,0,0,1
"gen1_0036",6,0,1,0,0,0,1,1,1,1,0,1,1,0
"gen1_0037",4,1,1,1,0,0,1,1,0,1,0,1,1,1
"gen1_0038",4,0,0,1,0,0,1,1,1,1,0,1,1,0
"gen1_0039",15,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen1_0040",16,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen1_0041",19,0,1,0,1,1,0,0,1,0,0,1,0,0
"gen1_0042",22,1,1,1,1,1,1,1,0,1,1,0,1,0
"gen1_0043",2,0,1,1,0,0,0,0,0,0,1,1,0,1
"gen1_0044",2,1,1,0,0,1,1,1,1,1,0,1,1,1
"gen1_0045",26,0,1,1,1,0,1,1,1,1,0,1,1,0
"gen1_0046",20,1,1,0,1,1,1,1,0,0,0,1,1,1
"gen1_0047",11,1,1,1,0,0,0,1,0,1,1,1,1,0
"gen1_0048",25,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen1_0049",9,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen1_0050",5,1,1,0,0,0,0,1,1,0,0,1,0,0
"gen1_0051",26,1,1,1,0,1,0,1,1,1,1,0,1,0
"gen1_0052",13,1,0,1,0,0,1,1,1,0,0,1,0,1
"gen1_0053",27,0,1,0,0,0,0,1,1,0,0,1,0,1
"gen1_0054",3,1,0,1,0,0,1,0,1,1,0,0,0,0
"gen1_0055",24,1,0,1,0,0,0,1,1,1,0,1,1,1
"gen1_0056",15,1,1,0,1,0,0,1,1,0,1,1,0,1
"gen1_0057",16,0,1,0,1,1,1,1,1,0,0,1,1,0
"gen1_0058",8,1,0,1,0,1,1,1,1,1,0,1,1,0
"gen1_0059",3,0,0,1,1,0,1,1,0,0,0,1,1,1
"gen1_0060",27,1,1,0,0,1,1,1,1,0,0,1,1,1
"gen1_0061",5,0,1,1,0,0,0,1,1,1,0,0,0,0
"gen1_0062",7,0,0,0,0,1,1,0,0,0,0,1,1,1
"gen1_0063",16,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen1_0064",10,1,1,1,0,1,1,1,1,1,0,1,1,0
