"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen5_0001",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0002",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0003",15,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0004",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0005",14,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0006",14,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0007",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0008",15,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen5_0009",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0010",14,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0011",8,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0012",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0013",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0014",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0015",16,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0016",16,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0017",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0018",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0019",15,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0020",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0021",12,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0022",10,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0023",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0024",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0025",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0026",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0027",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0028",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0029",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0030",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0032",12,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0033",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0034",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0035",14,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0036",14,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0037",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0038",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0039",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0040",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0041",10,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0042",10,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0043",12,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0044",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0045",15,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0046",16,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0047",15,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen5_0048",16,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0049",14,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0050",12,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0051",15,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0052",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0053",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0054",15,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0055",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0056",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0057",14,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen5_0058",15,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen5_0059",14,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen5_0060",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0061",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0062",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen5_0063",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen5_0064",14,1,1,1,1,1,1,1,1,1,1,1,0,1
