"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen0_001",30,1,0,0,1,0,1,0,0,1,1,0,1,0
"gen0_002",3,0,0,1,1,0,0,1,0,1,1,0,0,0
"gen0_003",29,0,1,1,1,1,1,0,1,0,1,1,0,1
"gen0_004",5,0,0,0,1,0,1,0,1,1,1,0,1,1
"gen0_005",12,1,1,1,0,0,0,1,1,1,1,1,1,1
"gen0_006",22,0,1,0,1,1,0,0,1,0,1,1,0,0
"gen0_007",19,0,1,1,0,1,1,0,0,0,0,0,0,0
"gen0_008",10,0,0,0,0,1,1,0,0,0,1,1,0,1
"gen0_009",3,1,0,1,1,1,0,0,1,1,0,0,0,0
"gen0_010",25,0,0,1,1,1,0,1,0,0,1,0,1,1
"gen0_011",10,0,1,0,0,0,0,0,0,1,1,1,0,0
"gen0_012",11,0,0,0,1,0,0,0,1,0,0,1,0,1
"gen0_013",23,1,0,0,0,1,0,0,0,0,0,1,1,0
"gen0_014",28,0,0,1,0,0,0,0,1,1,0,1,0,0
"gen0_015",15,1,1,0,1,1,1,0,0,0,0,0,1,0
"gen0_016",2,1,1,0,0,0,0,1,0,1,0,0,0,0
"gen0_017",23,1,0,0,1,1,1,1,1,0,0,0,0,1
"gen0_018",6,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen0_019",22,0,0,0,0,1,0,1,0,1,0,0,1,1
"gen0_020",26,0,0,1,1,0,1,0,1,0,1,0,1,1
"gen0_021",13,1,1,1,1,1,1,0,1,0,0,0,1,1
"gen0_022",5,0,0,1,0,0,0,1,1,1,0,1,1,1
"gen0_023",20,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen0_024",8,0,1,0,0,0,1,0,1,0,1,0,1,0
"gen0_025",6,1,0,1,1,1,1,1,1,0,1,1,0,1
"gen0_026",17,0,1,0,0,1,0,0,1,1,0,1,1,1
"gen0_027",1,1,1,0,0,0,0,1,1,0,0,1,0,1
"gen0_028",27,1,0,0,1,0,0,1,1,0,0,1,0,1
"gen0_029",15,1,1,1,1,1,0,0,0,0,0,0,1,0
"gen0_030",18,0,0,1,0,0,0,1,1,0,1,1,1,0
"gen0_031",21,1,1,0,1,0,0,1,0,1,1,0,1,1
"gen0_032",13,1,1,0,1,1,0,1,1,0,0,1,1,0
"gen0_033",12,1,1,0,1,0,0,1,1,0,0,0,0,0
"gen0_034",22,1,1,0,0,1,1,0,0,0,1,0,0,0
"gen0_035",7,0,0,1,0,0,1,0,1,0,1,1,0,1
"gen0_036",20,1,1,0,1,0,1,1,0,0,1,1,0,0
"gen0_037",18,1,1,0,0,0,0,1,0,1,0,0,0,1
"gen0_038",8,0,0,0,1,1,0,0,0,1,0,0,1,1
"gen0_039",11,0,1,1,0,1,1,1,1,1,0,0,1,1
"gen0_040",24,1,1,1,1,1,0,1,0,1,1,0,0,0
"gen0_041",3,1,1,1,0,0,1,1,0,1,1,1,1,0
"gen0_042",24,1,1,0,0,1,0,0,1,1,1,1,0,0
"gen0_043",10,1,0,1,0,0,1,1,0,1,0,1,0,0
"gen0_044",4,0,0,0,0,1,1,1,1,0,0,1,1,1
"gen0_045",17,0,0,0,0,0,1,0,1,0,0,0,1,1
"gen0_046",7,0,0,1,0,0,0,1,0,0,1,0,1,0
"gen0_047",27,1,0,0,0,1,1,1,1,0,0,0,0,0
"gen0_048",18,1,0,1,0,0,0,0,0,1,0,1,1,1
"gen0_049",28,0,1,0,1,0,0,1,0,0,1,1,0,1
"gen0_050",12,1,0,1,0,1,1,0,1,0,1,0,1,0
"gen0_051",14,1,1,1,0,0,0,1,0,0,1,1,0,1
"gen0_052",9,1,0,0,1,0,0,0,0,0,1,1,1,0
"gen0_053",21,1,0,0,0,1,1,1,0,1,1,0,1,1
"gen0_054",27,0,1,1,0,1,1,0,0,1,1,1,0,0
"gen0_055",26,1,1,1,1,0,1,1,0,0,0,1,1,1
"gen0_056",16,1,0,1,1,1,1,0,0,0,0,0,0,0
"gen0_057",15,1,1,0,1,0,0,0,1,1,1,0,0,1
"gen0_058",8,0,1,1,0,0,1,1,1,1,0,0,0,0
"gen0_059",30,0,1,1,1,0,1,0,0,1,1,1,0,1
"gen0_060",2,0,1,1,1,1,0,0,1,1,0,1,0,1
"gen0_061",25,0,0,0,1,1,0,1,1,1,1,0,1,0
"gen0_062",5,0,0,1,0,0,1,0,0,1,1,0,1,1
"gen0_063",16,0,0,1,1,1,1,1,0,1,0,1,1,0
"gen0_064",19,0,0,0,1,1,1,0,0,1,0,1,0,0
