"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen25_0001",-0.043816,0.114201,0.018789,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0002",-0.000828,0.1159,0.056979,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0003",-0.045503,0.115792,0.056411,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0004",-0.044066,0.12123,0.026962,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0005",-0.043893,0.111789,0.07948,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0006",-0.041369,0.111752,0.080765,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0007",-0.041636,0.117834,0.055844,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen25_0008",-0.046738,0.121114,0.046446,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0009",-0.043193,0.113748,0.082141,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0010",-0.047237,0.11539,0.078652,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0011",-0.043378,0.116171,0.078834,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0012",-0.042537,0.115895,0.07976,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0013",-0.044815,0.121896,0.038025,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen25_0014",-0.038661,0.117237,0.078005,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0015",-0.044628,0.116709,0.07872,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0016",-0.040791,0.115882,0.082569,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0017",-0.045567,0.112602,0.063802,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0018",-0.045064,0.120301,0.062124,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0019",-0.041066,0.116092,0.058689,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen25_0020",-0.041361,0.117624,0.079724,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0021",-0.04295,0.11719,0.079917,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen25_0022",-0.043314,0.117353,0.054647,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0023",-0.044398,0.11468,0.0787,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0024",-0.046732,0.112499,0.079432,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0025",-0.045352,0.115787,0.081666,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0026",-0.042688,0.1159,0.054505,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0027",-0.043221,0.116372,0.07866,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0028",-0.04335,0.113547,0.082315,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0029",-0.04412,0.116068,0.079435,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0030",-0.043045,0.116536,0.079045,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0031",-0.043962,0.116582,0.079749,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0032",-0.043203,0.116022,0.078731,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0033",-0.039342,0.117719,0.077586,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0034",-0.040955,0.117352,0.056263,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen25_0035",-0.043985,0.121644,0.063086,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0036",-0.043974,0.111375,0.043356,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0037",-0.041223,0.113779,0.07984,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0038",-0.043524,0.114144,0.079759,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0039",-0.045069,0.115769,0.080707,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0040",-0.045062,0.116732,0.054424,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0041",-0.047257,0.114871,0.045274,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0042",-0.046718,0.121633,0.079824,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0043",-0.042198,0.11783,0.030171,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0044",-0.040529,0.120637,0.074796,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0045",-0.038048,0.117998,0.056909,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0046",-0.004416,0.115736,0.055914,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen25_0047",-0.044217,0.120394,0.03828,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen25_0048",-0.044414,0.115703,0.018534,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0049",-0.03963,0.116956,0.078639,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0050",-0.043659,0.11699,0.078086,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0051",-0.013707,0.116019,0.068853,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0052",-0.031749,0.11659,0.066846,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0053",-0.043492,0.121189,0.067676,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0054",-0.043952,0.116212,0.03812,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0055",-0.042373,0.116429,0.079184,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0056",-0.044792,0.116175,0.079296,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0057",-0.043081,0.115892,0.067471,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0058",0.001462,0.11589,0.072077,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0059",-0.033103,0.115881,0.079626,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0060",-0.008516,0.115901,0.059922,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0061",-0.043217,0.116181,0.059159,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0062",-0.045664,0.115782,0.076086,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0063",-0.042561,0.116106,0.079254,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen25_0064",-0.043354,0.11596,0.07934,1,1,0,1,1,1,1,1,1,1,1,1,0
