"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen31_0001",-0.043808,0.110963,0.023095,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0002",-0.043785,0.112195,0.019611,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0003",-0.044898,0.108853,0.029907,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen31_0004",-0.043156,0.114475,0.020671,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen31_0005",-0.043443,0.113498,0.023793,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen31_0006",-0.043718,0.115408,0.020155,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0007",-0.044324,0.115694,0.018744,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0008",-0.043847,0.115827,0.017904,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0009",-0.044406,0.115917,0.02129,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0010",-0.044253,0.961423,0.018771,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen31_0011",-0.043341,0.109,0.005268,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0012",-0.043536,0.115017,0.801101,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0013",-0.044405,0.116032,0.022456,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0014",-0.043926,0.11468,0.95622,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0015",-0.043533,0.114693,0.029614,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0016",-0.044487,0.115521,0.030047,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0017",-0.043938,0.114694,0.028195,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0018",-0.043521,0.114679,0.029163,1,0,1,1,1,1,1,1,1,0,1,1,0
"gen31_0019",-0.043842,0.108865,0.028643,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen31_0020",-0.044397,0.108988,0.006532,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0021",-0.043801,0.115078,0.024059,1,1,1,1,0,1,1,1,1,0,1,1,0
"gen31_0022",-0.043579,0.115442,0.023459,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen31_0023",-0.043803,0.111127,0.021035,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen31_0024",-0.04379,0.118492,0.021671,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen31_0025",1.474349,0.115845,0.019752,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0026",-0.044355,0.115875,0.020309,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0027",-0.043731,0.114861,0.023803,1,1,0,1,1,1,0,1,1,1,1,1,0
"gen31_0028",-0.04352,0.11524,0.025966,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen31_0029",-0.04433,0.400886,0.026942,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0030",-0.043693,0.115527,0.026231,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0031",-0.044294,0.757123,0.019188,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0032",-0.043744,0.112811,0.019194,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0033",-0.044075,0.115958,0.020592,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen31_0034",-0.043486,0.114549,0.022535,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0035",-0.04415,0.115529,0.019694,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0036",-0.0441,0.114845,0.026794,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen31_0037",-0.044042,0.115933,0.022809,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen31_0038",-0.0439,0.115001,0.021607,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0039",1.152247,0.111961,0.02353,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen31_0040",-0.043512,0.1125,0.023358,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0041",-0.04444,0.115243,0.024581,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0042",-0.043891,0.115469,0.025619,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0043",-0.043903,0.115286,0.998584,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen31_0044",-0.043886,0.115534,0.023295,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen31_0045",-0.043862,0.11524,0.019527,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0046",-0.044883,0.10944,0.028284,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0047",-0.043442,0.114711,0.022658,1,1,0,1,1,1,1,1,1,0,1,1,0
