"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen30_0001",-0.04441,0.110788,0.021978,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0002",-0.043404,0.108634,0.028984,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0003",-0.044414,0.115703,0.018534,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0004",-0.043847,0.115827,0.017904,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0005",-0.044406,0.115917,0.02129,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0006",-0.044253,0.115803,0.018771,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0007",-0.043536,0.115017,0.023126,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0008",-0.043285,0.110803,0.003823,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0009",-0.044829,0.115667,0.025833,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0010",-0.044377,0.115255,0.027037,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0011",-0.041277,0.105609,0.058649,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0012",-0.044403,0.116055,0.028222,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0013",-0.044353,0.115065,0.030711,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0014",-0.045055,0.115421,0.031886,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0015",-0.043996,0.11438,0.038073,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0016",-0.043544,0.114813,0.023087,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0017",-0.044357,0.115886,0.019847,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0018",-0.044299,0.115972,0.027146,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0019",-0.043917,0.115527,0.028233,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0020",-0.043926,0.11468,0.027744,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0021",-0.043718,0.115408,0.020155,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0022",-0.043665,0.115436,0.020875,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0023",-0.044081,0.115218,0.020586,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0024",-0.043869,0.115502,0.021074,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0025",-0.043216,0.113249,0.019319,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0026",-0.041908,0.108187,0.057234,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0027",-0.043871,0.113948,0.027576,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0028",-0.04391,0.109941,0.028445,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0029",-0.044375,0.115866,0.027826,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0030",-0.044405,0.115444,0.027433,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0031",-0.043443,0.113498,0.023793,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0032",-0.043808,0.110963,0.023095,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0033",-0.044105,0.115204,0.023585,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0034",-0.044119,0.115878,0.021356,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0035",-0.041564,0.111209,0.05177,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0036",-0.044768,0.109821,0.038765,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0037",-0.043339,0.110916,0.018003,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0038",-0.04335,0.108521,0.014804,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0039",-0.043654,0.114752,0.024716,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0040",-0.044719,0.115728,0.024204,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0041",-0.044821,0.115703,0.02061,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0042",-0.044487,0.115521,0.030047,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0043",-0.044898,0.108853,0.029907,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0044",-0.043561,0.115202,0.030963,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0045",-0.043999,0.114704,0.031585,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0046",-0.043533,0.114693,0.029614,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0047",-0.043429,0.10831,0.060049,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0048",-0.042201,0.112364,0.029311,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0049",-0.043444,0.110198,0.022556,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0050",-0.043504,0.113249,0.029515,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0051",-0.043341,0.109,0.005268,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0052",-0.043348,0.110437,0.027539,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0053",-0.042359,0.107014,0.0308,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0054",-0.043295,0.11385,0.054886,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0055",-0.044343,0.115812,0.018561,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0056",-0.044324,0.115694,0.018744,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0057",-0.044251,0.115826,0.024537,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0058",-0.044405,0.116032,0.022456,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0059",-0.043156,0.114475,0.020671,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0060",-0.041968,0.106961,0.055882,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen30_0061",-0.04401,0.114556,0.025617,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0062",-0.044239,0.115627,0.031227,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0063",-0.043785,0.112195,0.019611,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen30_0064",-0.043753,0.114411,0.002983,1,1,1,1,1,1,1,1,1,1,1,1,0
