"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",-0.027912,0.027211,0.140468,0,1,1,1,1,0,1,1,1,1,1,0,1
"gen4_0002",-0.023538,0.104148,0.206044,0,1,0,1,1,0,1,1,1,0,1,0,1
"gen4_0003",0.287887,0.233293,0.011431,1,1,0,0,1,0,1,1,0,0,1,1,0
"gen4_0004",0.039652,0.377945,0.095768,0,0,1,1,1,0,1,1,1,0,1,1,0
"gen4_0005",-0.258813,0.382709,0.066714,0,1,1,1,1,0,1,0,1,0,0,0,0
"gen4_0006",0.095269,0.037605,0.207636,0,1,1,1,1,1,1,1,0,1,1,0,1
"gen4_0007",-0.722407,0.349255,0.076744,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen4_0008",-0.274923,0.294146,0.125992,1,1,1,1,0,0,1,1,0,0,0,1,1
"gen4_0009",-0.252589,0.436729,0.107202,1,0,1,1,0,1,1,1,1,0,0,1,0
"gen4_0010",0.228919,0.318056,0.180834,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen4_0011",0.196689,0.223399,0.185888,0,0,1,1,1,0,1,1,0,0,1,0,0
"gen4_0012",0.352089,0.084474,0.209648,0,1,0,0,1,0,1,1,1,0,1,0,0
"gen4_0013",-0.021434,0.377458,0.165344,0,0,1,1,1,1,1,1,0,1,0,0,0
"gen4_0014",0.345706,0.29725,0.128472,0,0,1,1,0,1,1,1,1,1,1,1,0
"gen4_0015",-0.195759,0.18933,0.160854,1,1,1,0,1,1,1,0,1,0,0,1,0
"gen4_0016",-0.151431,0.394903,0.122674,0,0,1,1,1,0,1,1,1,1,1,1,0
"gen4_0017",0.30424,0.264072,0.090765,1,1,0,0,1,0,1,1,1,1,1,1,0
"gen4_0018",0.329353,0.266471,0.049138,0,0,1,1,0,1,1,1,0,0,1,1,0
"gen4_0019",-0.087659,0.272422,0.124264,0,0,0,0,1,0,1,1,1,0,1,0,0
"gen4_0020",0.288317,0.206955,0.208058,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen4_0021",0.06277,0.37168,0.218394,0,1,0,1,1,0,1,1,1,0,0,1,0
"gen4_0022",0.03673,0.149523,0.098456,1,0,1,0,0,1,1,1,1,0,1,0,0
"gen4_0023",0.302706,0.242929,0.079736,0,1,0,0,1,0,1,1,1,0,1,1,0
"gen4_0024",0.33727,0.074838,0.141343,1,1,0,0,1,0,1,1,0,0,1,0,0
