"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",-0.14991,0.208854,0.068784,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0002",0.214147,0.225055,0.090176,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen9_0003",-0.208385,0.15507,0.100421,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen9_0004",-0.3193,0.165363,0.064627,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0005",-0.148519,0.143288,0.121945,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0006",0.076712,0.232786,0.107644,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen9_0007",-0.169982,0.110777,0.092688,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen9_0008",0.269261,0.173675,0.106411,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen9_0009",-0.137978,0.144667,0.111368,0,1,0,1,1,0,1,1,1,1,1,0,0
"gen9_0010",0.045037,0.232438,0.111526,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen9_0011",0.181816,0.178549,0.069921,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0012",-0.335855,0.200995,0.067815,1,1,1,1,1,0,1,1,1,0,1,0,1
"gen9_0013",0.012923,0.139705,0.09684,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen9_0014",0.098202,0.227918,0.094899,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen9_0015",-0.240972,0.164287,0.108083,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0016",-0.100056,0.195322,0.073044,0,1,1,1,1,1,1,1,1,1,0,0,0
"gen9_0017",-0.140924,0.15211,0.101252,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen9_0018",-0.205439,0.147627,0.110537,1,1,0,1,1,0,1,1,1,0,1,0,0
"gen9_0019",0.135401,0.220424,0.107038,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen9_0020",0.210572,0.186037,0.107017,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen9_0021",0.045223,0.145394,0.082152,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0022",-0.3516,0.159674,0.079315,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen9_0023",-0.340506,0.192074,0.09927,1,1,1,1,1,0,1,1,1,0,1,0,1
"gen9_0024",-0.143868,0.152209,0.09049,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen9_0025",-0.122163,0.224605,0.075412,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen9_0026",-0.120425,0.173544,0.096859,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen9_0027",-0.301348,0.158444,0.065315,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen9_0028",-0.187934,0.117696,0.092,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen9_0029",-0.366602,0.220364,0.079426,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen9_0030",0.244894,0.205686,0.078565,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0031",0.068873,0.217598,0.123334,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen9_0032",-0.003245,0.150745,0.088787,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen9_0033",0.127516,0.227571,0.0931,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen9_0034",0.184833,0.225402,0.091975,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0035",-0.255116,0.209059,0.073637,1,1,0,1,1,0,1,1,1,1,1,0,1
"gen9_0036",0.017463,0.219854,0.089077,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0037",0.224418,0.228586,0.095282,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen9_0038",0.25899,0.170144,0.101305,0,1,0,1,1,1,1,1,1,0,1,0,0
"gen9_0039",-0.02798,0.141503,0.099737,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen9_0040",-0.097075,0.142869,0.108471,0,1,0,1,1,0,1,1,1,1,1,0,0
"gen9_0041",-0.162153,0.146139,0.107572,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen9_0042",-0.194751,0.152219,0.114794,1,1,0,1,1,0,1,1,1,0,1,1,1
