"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",-0.0437,0.121982,1e-06,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen21_0002",-0.044187,0.121936,0.53868,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0003",-0.043525,0.119314,0.075896,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0004",-0.05238,0.121218,0.076146,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0005",-0.045693,0.12142,0.076864,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen21_0006",-0.040285,0.120565,0.08037,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0007",-0.046451,0.121168,0.080607,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0008",-0.040583,0.1211,0.082952,1,1,0,0,1,1,1,1,1,0,1,1,0
"gen21_0009",-0.043609,0.126359,0.612631,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0010",-0.045902,0.12257,0.082806,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen21_0011",-0.043383,0.123455,0.080753,1,1,0,1,1,1,1,0,0,1,1,1,0
"gen21_0012",-0.051369,0.121892,0.07838,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen21_0013",-0.046449,0.108615,0.082832,1,0,1,1,1,0,1,1,1,1,0,1,0
"gen21_0014",-0.037092,0.121359,0.255059,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0015",-0.052527,0.122186,0.076937,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0016",-0.04584,0.122388,0.077655,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0017",-0.047168,0.122131,0.076898,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0018",-0.051052,0.121475,0.076903,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen21_0019",-0.048584,0.121987,0.080607,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0020",-0.050394,0.121367,0.076937,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0021",-0.04312,0.112961,0.077908,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0022",-0.040421,0.163527,0.082109,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0023",-0.046225,0.120819,0.078353,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen21_0024",-0.043751,0.119663,0.595092,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0025",-0.051326,0.121472,0.078383,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0026",-2.158188,0.121638,0.076143,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen21_0027",-0.044944,0.119547,0.076003,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0028",-0.044274,0.082555,0.076757,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen21_0029",-0.045838,0.121153,0.076227,1,1,0,1,1,1,1,0,1,0,1,1,0
"gen21_0030",-0.046827,0.12063,0.080289,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0031",-0.044072,0.276026,0.045155,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0032",-0.043724,0.123245,0.004634,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0033",-0.044067,0.121903,0.0238,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0034",-0.0525,0.121251,0.053404,1,1,0,1,1,1,0,1,1,1,1,1,0
"gen21_0035",-0.043698,0.120953,0.083259,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0036",-0.040196,0.125971,0.045842,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen21_0037",-0.046133,0.121796,0.08057,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0038",-0.04622,0.121942,0.082843,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0039",-0.03922,0.121446,0.080218,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0040",-3.564682,0.122483,0.079773,0,1,0,1,0,1,1,1,1,1,1,1,0
"gen21_0041",-0.041894,0.121236,0.077118,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0042",-0.047578,0.121341,0.076213,1,0,0,1,1,1,1,1,0,1,0,1,0
"gen21_0043",-0.047007,0.121095,0.081128,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen21_0044",-0.040027,0.121173,0.082431,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0045",-0.038661,0.117237,0.078005,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0046",-0.04488,0.112737,0.082012,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0047",-0.043325,0.121519,0.030687,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0048",0.180059,0.121517,0.053323,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0049",-0.041018,0.781861,0.081851,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen21_0050",-0.042876,0.124815,0.04725,1,1,0,1,1,1,0,0,1,1,1,1,0
"gen21_0051",-0.044418,0.123132,0.081526,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen21_0052",-0.044867,0.122893,0.082033,1,1,0,0,0,1,1,1,1,0,1,0,0
"gen21_0053",-0.049599,0.122003,0.076864,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0054",-0.048621,0.059232,0.076937,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen21_0055",-0.046537,0.118795,0.082884,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0056",-0.040495,0.11092,0.0829,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen21_0057",-0.039474,0.121144,0.078216,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0058",-0.053489,0.121174,0.080882,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen21_0059",-0.04645,0.594405,0.081438,1,1,0,1,1,1,1,1,0,0,1,1,0
"gen21_0060",-0.04645,0.118142,0.082001,1,1,1,0,1,1,1,1,1,1,0,1,0
"gen21_0061",-0.048744,0.121487,0.080819,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen21_0062",-0.049076,0.121573,0.078168,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0063",-0.045782,0.123932,0.078256,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0064",0.764292,0.123595,0.051082,1,1,0,1,1,1,1,1,1,1,1,1,0
