"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen15_0001",-0.047574,0.119821,0.082871,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0002",-0.064822,0.112449,0.08196,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0003",-0.048126,0.14933,0.067979,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen15_0004",-0.045812,0.121902,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0005",-0.029124,0.128597,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0006",-0.041507,0.152125,0.086422,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen15_0007",-0.010131,0.147552,0.081916,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0008",-0.026678,0.147549,0.081067,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0009",-0.080156,0.138073,0.082758,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen15_0010",-0.045484,0.136071,0.07978,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0011",-0.041274,0.148696,0.071973,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen15_0012",-0.129855,0.14795,0.070029,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen15_0013",-0.045229,0.147283,0.078958,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0014",-0.041292,0.146447,0.082866,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen15_0015",-0.047784,0.116915,0.082871,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen15_0016",-0.041545,0.16394,0.080998,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen15_0017",-0.07405,0.14757,0.074565,1,1,0,1,1,0,1,1,1,0,0,1,0
"gen15_0018",-0.082483,0.147929,0.076531,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0019",-0.047855,0.134017,0.077246,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen15_0020",-0.048055,0.132228,0.073604,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0021",-0.044956,0.148851,0.070059,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen15_0022",-0.044444,0.149175,0.069893,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0023",-0.047624,0.135579,0.082871,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen15_0024",-0.041242,0.130689,0.082866,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0025",-0.033682,0.135485,0.080379,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0026",-0.03848,0.148135,0.080468,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0027",-0.04361,0.162802,0.080909,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0028",-0.045509,0.120959,0.08296,0,1,0,1,1,1,1,1,1,0,1,0,0
"gen15_0029",-0.041128,0.140045,0.086476,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0030",-0.047953,0.131901,0.082817,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen15_0031",-0.042945,0.147495,0.082825,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen15_0032",-0.044159,0.120854,0.082861,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0033",-0.0469,0.140713,0.07224,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen15_0034",-0.047038,0.130519,0.078559,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen15_0035",-0.043079,0.148704,0.078731,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen15_0036",-0.046339,0.147073,0.072114,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0037",-0.030301,0.147409,0.081856,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen15_0038",-0.043951,0.119961,0.082082,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0039",-0.027389,0.128141,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen15_0040",-0.049309,0.120277,0.082854,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0041",-0.043925,0.12961,0.080995,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0042",-0.062442,0.146779,0.081963,1,1,1,1,1,0,1,1,1,0,1,0,1
"gen15_0043",-0.079963,0.123645,0.082732,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0044",-0.065015,0.126877,0.081986,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen15_0045",-0.037561,0.144417,0.081456,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen15_0046",-0.036691,0.122953,0.082482,0,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0047",-0.041279,0.15146,0.084581,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0048",-0.045457,0.147948,0.080799,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen15_0049",-0.041625,0.152,0.083541,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen15_0050",-0.010013,0.147677,0.084797,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0051",-0.047672,0.11826,0.082871,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen15_0052",-0.047686,0.118476,0.082871,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0053",-0.042591,0.122285,0.082783,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen15_0054",-0.083377,0.13769,0.082795,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0055",-0.046643,0.117518,0.082833,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0056",-0.046953,0.121299,0.082858,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen15_0057",-0.047818,0.120902,0.075582,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0058",-0.047882,0.148249,0.075268,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen15_0059",-0.064189,0.116086,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen15_0060",-0.063751,0.138902,0.082828,1,1,1,1,1,1,1,1,1,0,1,1,0
