"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen10_0001",-0.166338,0.106106,0.072514,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen10_0002",0.012923,0.139705,0.09684,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen10_0003",-0.194751,0.152219,0.114794,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0004",0.184833,0.225402,0.091975,1,0,1,1,1,0,1,1,1,0,1,0,0
"gen10_0005",-0.143868,0.152209,0.09049,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen10_0006",0.045223,0.145394,0.082152,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen10_0007",-0.003245,0.150745,0.088787,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen10_0008",0.115669,0.168036,0.107325,1,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0009",-0.027596,0.155086,0.11139,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen10_0010",-0.3193,0.165363,0.064627,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen10_0011",-0.228463,0.211467,0.090214,1,1,0,1,1,0,1,1,1,0,1,0,1
"gen10_0012",-0.00919,0.217446,0.0725,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen10_0013",-0.097075,0.142869,0.108471,0,1,0,1,1,0,1,1,1,1,1,0,0
"gen10_0014",-0.298685,0.170517,0.067167,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen10_0015",-0.169982,0.110777,0.092688,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen10_0016",0.210572,0.186037,0.107017,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0017",-0.149835,0.113695,0.082343,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen10_0018",-0.029337,0.214528,0.082845,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen10_0019",0.031733,0.147812,0.097159,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen10_0020",0.096859,0.159929,0.107006,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen10_0021",0.064452,0.161458,0.088647,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen10_0022",0.09644,0.151972,0.10083,1,1,0,1,1,0,1,1,0,1,1,0,0
"gen10_0023",0.007009,0.15305,0.076451,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen10_0024",-0.329554,0.163058,0.076963,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen10_0025",-0.132559,0.110901,0.079418,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen10_0026",-0.037024,0.14595,0.081883,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen10_0027",-0.000874,0.182537,0.077769,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen10_0028",-0.152184,0.187118,0.085221,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen10_0029",-0.172255,0.115437,0.115035,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0030",-0.188834,0.142888,0.072273,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen10_0031",-0.102093,0.155577,0.110663,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0032",0.023011,0.164678,0.111456,1,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0033",-0.05806,0.109311,0.098851,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0034",-0.139518,0.156552,0.105227,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen10_0035",-0.093105,0.160178,0.108453,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen10_0036",0.111699,0.150727,0.107343,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0037",-0.247089,0.156994,0.087734,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen10_0038",-0.216079,0.160578,0.067383,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen10_0039",-0.164564,0.104586,0.082782,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen10_0040",-0.145642,0.153729,0.080222,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0041",-0.213334,0.165212,0.07254,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen10_0042",0.009703,0.168187,0.099412,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen10_0043",-0.315615,0.12219,0.069858,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen10_0044",-0.170023,0.149279,0.067283,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen10_0045",-0.065279,0.149356,0.110825,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen10_0046",-0.059392,0.148599,0.109036,1,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0047",-0.120363,0.116343,0.074479,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen10_0048",-0.033052,0.129468,0.094875,1,1,1,1,1,0,1,1,1,0,0,1,1
"gen10_0049",-0.189092,0.116994,0.096412,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen10_0050",-0.171997,0.141331,0.090896,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen10_0051",-0.206699,0.168965,0.090326,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen10_0052",-0.188102,0.148608,0.072402,1,1,0,1,1,0,1,1,1,0,1,0,1
"gen10_0053",0.183582,0.193752,0.110569,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen10_0054",-0.026345,0.186736,0.092796,1,0,0,1,1,0,1,1,1,0,1,0,0
"gen10_0055",-0.226338,0.213441,0.103807,1,1,0,1,1,0,1,1,1,0,1,0,0
"gen10_0056",0.208447,0.184063,0.093424,0,1,0,1,1,0,1,1,1,0,1,0,1
"gen10_0057",-0.156066,0.111699,0.074721,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen10_0058",-0.15414,0.146616,0.088283,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen10_0059",-0.225624,0.14269,0.076859,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen10_0060",-0.243043,0.138604,0.082996,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen10_0061",-0.146172,0.125658,0.074516,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen10_0062",-0.164034,0.132657,0.088488,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen10_0063",-0.006402,0.144157,0.110067,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen10_0064",-0.008271,0.150634,0.098163,0,1,0,1,1,0,1,1,1,0,1,1,0
