"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",-0.043367,0.120594,0.082793,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0002",-0.045531,0.120863,0.075053,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen17_0003",-0.063118,0.122128,0.082054,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen17_0004",-0.066278,0.087746,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0005",-0.041676,0.135135,0.08184,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen17_0006",-0.041128,0.140045,0.086476,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0007",-0.047474,0.120054,0.082823,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0008",-0.043039,0.121957,0.082807,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0009",-0.0436,0.121886,0.082791,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0010",-0.045812,0.121902,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0011",-0.042591,0.122285,0.082783,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0012",-0.027389,0.128141,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0013",-0.031446,0.126121,0.082821,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0014",-0.042586,0.119538,0.082831,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen17_0015",-0.046643,0.117518,0.082833,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen17_0016",-0.029124,0.128597,0.082802,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen17_0017",-0.031608,0.125977,0.082801,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen17_0018",-0.028962,0.128741,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0019",-0.04319,0.122093,0.082791,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0020",-0.043001,0.122078,0.082783,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0021",-0.043262,0.120611,0.082815,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0022",-0.047579,0.120037,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0023",-0.043698,0.139954,0.084974,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0024",-0.043242,0.121993,0.084322,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0025",-0.047072,0.11905,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen17_0026",-0.047045,0.118522,0.082834,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0027",-0.068199,0.113495,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0028",-0.041679,0.096137,0.082812,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0029",-0.045811,0.122059,0.082784,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0030",-0.042592,0.122128,0.082819,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0031",-0.0429,0.121887,0.082796,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0032",-0.045503,0.1223,0.082807,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0033",-0.045928,0.120062,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0034",-0.047358,0.121894,0.082821,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0035",-0.041188,0.136473,0.084857,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0036",-0.041616,0.138707,0.083459,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen17_0037",-0.031427,0.124442,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0038",-0.041774,0.125601,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0039",-0.03382,0.123788,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0040",-0.039381,0.126255,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0041",-0.042073,0.12844,0.082372,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0042",-0.042642,0.128652,0.082275,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen17_0043",-0.046388,0.12203,0.082812,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0044",-0.044125,0.119981,0.082818,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0045",-0.042969,0.122286,0.082789,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0046",-0.042661,0.121956,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0047",-0.047227,0.118251,0.084672,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen17_0048",-0.041375,0.141848,0.084627,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0049",-0.041172,0.132945,0.085758,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen17_0050",-0.043556,0.128986,0.083509,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0051",-0.04779,0.103405,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0052",-0.0643,0.106243,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0053",-0.043914,0.121167,0.082806,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0054",-0.046599,0.120844,0.082824,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0055",-0.062979,0.121968,0.082787,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen17_0056",-0.043178,0.122117,0.082074,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0057",-0.061104,0.121305,0.076282,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen17_0058",-0.047545,0.121686,0.080825,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen17_0059",-0.035633,0.134866,0.082625,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen17_0060",-0.035167,0.128866,0.082017,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen17_0061",-0.046594,0.120002,0.082796,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0062",-0.044247,0.120646,0.08282,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen17_0063",-0.061681,0.122817,0.082814,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen17_0064",-0.047188,0.087214,0.082791,1,1,1,1,1,0,1,1,1,1,1,1,0
