"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",-0.009795,0.140594,0.111195,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0002",-0.148519,0.143288,0.121945,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0003",0.045037,0.232438,0.111526,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen8_0004",0.076712,0.232786,0.107644,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen8_0005",0.240023,0.233076,0.088133,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0006",-0.276611,0.189142,0.09079,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen8_0007",-0.176788,0.141852,0.111819,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0008",0.269261,0.232974,0.106411,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0009",0.269973,0.225116,0.089954,0,1,0,1,1,1,1,1,1,0,0,0,0
"gen8_0010",-0.169982,0.110777,0.092688,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen8_0011",-0.211825,0.153521,0.094587,1,1,0,1,1,0,1,1,0,1,1,1,0
"gen8_0012",-0.26256,0.152975,0.094653,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen8_0013",-0.3193,0.165363,0.064627,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0014",-0.335855,0.200995,0.067815,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen8_0015",0.240735,0.225218,0.071676,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen8_0016",-0.254567,0.1533,0.08944,0,1,1,1,1,0,1,1,0,1,1,1,1
"gen8_0017",-0.191706,0.146328,0.098514,1,1,0,1,1,0,1,1,0,1,1,1,0
"gen8_0018",-0.196907,0.149045,0.107892,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0019",-0.142532,0.202827,0.099227,1,1,0,1,1,1,1,1,0,0,1,1,0
"gen8_0020",-0.100056,0.195322,0.073044,0,1,0,1,1,1,1,1,1,1,1,0,0
"gen8_0021",-0.274787,0.194564,0.070738,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen8_0022",-0.337679,0.195573,0.087867,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen8_0023",-0.240972,0.164287,0.108083,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen8_0024",0.023449,0.221126,0.098096,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen8_0025",0.071625,0.232601,0.093026,0,1,1,1,1,0,1,1,1,0,1,1,0
"gen8_0026",0.214147,0.225055,0.090176,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen8_0027",-0.064982,0.204913,0.097587,0,1,1,1,1,0,1,1,0,1,1,1,1
"gen8_0028",-0.144548,0.180825,0.103379,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen8_0029",-0.001145,0.230668,0.100545,0,1,1,1,1,0,1,1,0,1,1,0,0
"gen8_0030",-0.208385,0.15507,0.100421,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen8_0031",-0.065016,0.200181,0.107708,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0032",-0.006791,0.175893,0.121881,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen8_0033",-0.207315,0.146996,0.107143,1,1,0,1,1,0,1,1,0,1,1,1,0
"gen8_0034",-0.246084,0.183998,0.095466,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0035",0.181816,0.178549,0.069921,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0036",-0.203641,0.199644,0.096408,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen8_0037",-0.197997,0.237551,0.09,0,1,0,1,1,0,1,1,1,0,1,1,0
"gen8_0038",0.17546,0.1485,0.092786,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0039",-0.048879,0.22896,0.100199,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen8_0040",-0.241939,0.204473,0.079142,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen8_0041",0.054078,0.225217,0.087164,0,1,0,1,1,1,1,1,1,0,1,0,1
"gen8_0042",-0.14991,0.208854,0.068784,1,1,1,1,1,0,1,1,1,0,1,0,0
"gen8_0043",-0.273272,0.194875,0.072732,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen8_0044",-0.339194,0.195262,0.085873,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen8_0045",0.243488,0.233015,0.093759,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0046",0.265796,0.233035,0.100785,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0047",0.098202,0.227918,0.094899,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen8_0048",0.001077,0.115833,0.1042,0,1,0,1,1,1,1,1,0,0,1,0,1
"gen8_0049",-0.342018,0.166252,0.078982,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0050",0.012923,0.139705,0.09684,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0051",-0.302734,0.169826,0.073395,0,1,1,1,1,0,1,1,1,1,1,0,1
"gen8_0052",-0.287688,0.184469,0.08386,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen8_0053",0.269425,0.229867,0.107284,0,1,0,1,1,1,1,1,1,0,1,0,0
"gen8_0054",0.269809,0.228223,0.089081,0,1,0,1,1,0,1,1,1,0,0,0,0
"gen8_0055",-0.296928,0.155795,0.0637,0,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0056",-0.19916,0.15142,0.112746,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0057",-0.364807,0.187567,0.079994,0,1,0,1,1,0,1,1,1,0,1,1,0
"gen8_0058",0.28553,0.210872,0.072766,0,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0059",-0.11108,0.194932,0.099985,1,1,0,1,1,0,1,1,0,0,1,0,0
"gen8_0060",-0.024033,0.191375,0.102246,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0061",0.243107,0.232977,0.092386,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0062",0.266177,0.233073,0.102158,0,1,0,1,1,0,1,1,1,0,1,0,0
"gen8_0063",-0.137978,0.144667,0.111368,0,1,0,1,1,0,1,1,1,1,1,0,0
"gen8_0064",0.230451,0.230159,0.106862,1,1,0,1,1,1,1,1,0,0,1,1,0
