"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen18_0001",-0.045531,0.120863,0.075053,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0002",-0.044247,0.120646,0.08282,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0003",-0.061104,0.121305,0.076282,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0004",-0.043556,0.128986,0.083509,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0005",-0.046388,0.101919,0.082812,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0006",-0.042073,0.12844,0.082372,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0007",-0.031427,0.124442,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen18_0008",-0.044125,0.119981,0.082818,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0009",-0.047474,0.120054,0.082823,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0010",-0.047579,0.120037,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0011",-0.045811,0.122059,0.082784,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0012",-0.043039,0.121957,0.082807,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0013",-0.0436,0.121886,0.082791,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0014",-0.042592,0.122128,0.082819,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0015",-0.042661,0.121956,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0016",-0.047072,0.11905,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen18_0017",-0.046038,0.12114,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen18_0018",-0.043626,0.120038,0.082819,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0019",-0.04545,0.128488,0.083476,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0020",-0.04558,0.120552,0.082856,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0021",-0.047443,0.120075,0.082792,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0022",-0.043736,0.121848,0.0828,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0023",-0.045421,0.122138,0.082816,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0024",-0.044515,0.119902,0.082786,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0025",-0.042933,0.12366,0.082423,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0026",-0.042179,0.126737,0.082756,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen18_0027",-0.043627,0.1201,0.083454,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0028",-0.044176,0.129532,0.082875,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0029",-0.043345,0.125338,0.083451,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0030",-0.04779,0.123685,0.082859,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0031",-0.030474,0.121359,0.082811,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen18_0032",-0.048532,0.12312,0.082809,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0033",-0.045925,0.120455,0.082786,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0034",-0.04736,0.121658,0.082821,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0035",-0.04354,0.121895,0.082797,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0036",-0.042721,0.121947,0.082795,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0037",-0.045476,0.122938,0.080392,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0038",-0.043611,0.126911,0.07817,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0039",-0.046079,0.100394,0.08021,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0040",-0.04584,0.122388,0.077655,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0041",-0.042638,0.12194,0.082814,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0042",-0.042615,0.122144,0.082806,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0043",-0.045913,0.101981,0.076619,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0044",-0.046006,0.120801,0.081246,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0045",-0.042635,0.121956,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0046",-0.043065,0.121957,0.082806,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0047",-0.045072,0.120054,0.082811,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen18_0048",-0.0456,0.120882,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0049",-0.054255,0.12095,0.075189,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0050",-0.05238,0.121218,0.076146,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0051",-0.045896,0.120038,0.082823,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0052",-0.045825,0.120662,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0053",-0.04739,0.119697,0.082823,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen18_0054",-0.047156,0.119407,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0055",-0.035587,0.121516,0.077309,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0056",-0.056944,0.124231,0.081792,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen18_0057",-0.043637,0.1261,0.08276,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0058",-0.044044,0.122867,0.083567,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0059",-0.043882,0.122783,0.083063,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0060",-0.046062,0.108122,0.083258,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0061",-0.044927,0.118378,0.082818,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0062",-0.045586,0.103522,0.082812,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0063",-0.043648,0.120756,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0064",-0.044077,0.121111,0.082808,1,1,1,1,1,0,1,1,1,1,1,1,0
