"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen23_0001",-0.039937,0.118743,0.024785,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0002",-0.044067,0.121903,0.0238,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0003",-0.043524,0.12175,0.027483,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0004",-0.041041,0.111397,0.081633,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0005",-0.044594,0.121097,0.054781,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0006",-0.043325,0.121519,0.030687,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0007",-0.044341,0.113971,0.082519,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0008",-0.038661,0.117237,0.078005,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0009",-0.047041,0.120591,0.078908,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0010",-0.049568,0.121278,0.078205,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0011",-0.039474,0.121144,0.078216,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0012",-0.04022,0.121301,0.078168,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0013",-0.046673,0.116239,0.082218,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0014",-0.038982,0.121439,0.078179,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0015",-0.04374,0.121887,0.077501,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0016",-0.046827,0.12063,0.080289,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0017",-0.039387,0.120506,0.060118,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0018",-0.050118,0.119515,0.042872,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0019",-0.044166,0.120977,0.081384,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0020",-0.047216,0.113585,0.080043,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0021",-0.048978,0.121489,0.078022,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0022",-0.04433,0.121676,0.077684,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0023",-0.048227,0.121762,0.077567,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0024",-0.045081,0.121403,0.078139,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0025",-0.040549,0.121431,0.039091,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0026",-0.042996,0.121389,0.069764,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0027",-0.048116,0.121611,0.081355,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0028",-0.048125,0.115906,0.079068,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0029",-0.042926,0.11632,0.086365,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0030",-0.041639,0.116827,0.022751,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0031",-0.039078,0.121523,0.078207,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0032",-0.046945,0.120507,0.07888,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0033",-0.047151,0.116608,0.080983,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0034",-0.046758,0.118641,0.079741,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0035",-0.046994,0.120593,0.079533,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0036",-0.046874,0.120628,0.079664,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0037",-0.040791,0.115882,0.082569,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0038",-0.043024,0.119233,0.078166,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0039",-0.045503,0.115792,0.081725,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0040",-0.042579,0.116196,0.078816,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0041",-0.039283,0.114579,0.078166,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0042",-0.044532,0.120536,0.082569,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0043",-0.046666,0.120683,0.083561,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0044",-0.044442,0.121811,0.019147,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0045",-0.0402,0.121395,0.078178,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0046",-0.039002,0.121345,0.078169,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0047",-0.044089,0.122135,0.077861,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0048",-0.043992,0.113723,0.082159,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0049",-0.04096,0.114176,0.081889,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0050",-0.046754,0.11346,0.081962,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0051",-0.044652,0.120763,0.081623,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0052",-0.045761,0.117363,0.078096,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0053",-0.046789,0.119799,0.080734,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0054",-0.046711,0.11707,0.081773,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen23_0055",-0.046738,0.121114,0.046446,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0056",-0.04437,0.12138,0.056262,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0057",-0.042154,0.121466,0.047236,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0058",-0.040153,0.121492,0.06163,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0059",-0.043893,0.111789,0.07948,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0060",-0.040888,0.121495,0.079654,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0061",-0.040294,0.121801,0.028125,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0062",-0.043247,0.121246,0.073891,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen23_0063",-0.041092,0.116306,0.056423,1,1,0,1,1,1,1,1,1,1,1,1,0
