"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen16_0001",0.313116,0.120453,0.041212,0,0,1,1,1,0,1,1,1,0,1,1,1
"gen16_0002",0.31139,0.120267,0.042981,0,0,1,1,1,0,1,1,1,0,1,1,1
"gen16_0003",0.375328,0.120084,0.040711,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0004",0.3646,0.119357,0.040521,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0005",0.355755,0.118041,0.041731,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0006",0.373314,0.118421,0.039552,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0007",0.386612,0.120311,0.042488,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0008",0.311249,0.118129,0.039665,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen16_0009",0.347902,0.117925,0.041694,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0010",0.355107,0.118094,0.043906,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0011",0.347254,0.117978,0.043869,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0012",0.281497,0.120551,0.041305,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen16_0013",0.434752,0.118463,0.03947,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0014",0.327132,0.119855,0.041816,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0015",0.32911,0.119804,0.040642,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0016",0.321944,0.12017,0.042431,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0017",0.314054,0.119826,0.041613,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0018",0.294575,0.12058,0.041508,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen16_0019",0.326264,0.120286,0.04293,0,0,1,1,1,1,1,1,1,0,1,1,1
"gen16_0020",0.371738,0.120292,0.042539,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen16_0021",0.363678,0.119887,0.041575,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0022",0.33158,0.118704,0.040408,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0023",0.292371,0.118923,0.041503,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0024",0.344881,0.119669,0.041533,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen16_0025",0.333839,0.120118,0.04046,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0026",0.361419,0.118473,0.041523,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0027",0.363636,0.118339,0.04089,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0028",0.348866,0.118943,0.041325,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0029",0.350865,0.120599,0.041273,0,0,1,1,1,1,1,1,1,0,1,1,1
"gen16_0030",0.318006,0.117895,0.04167,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen16_0031",0.37544,0.11956,0.040032,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0032",0.373202,0.118945,0.040231,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen16_0033",0.329125,0.11985,0.041735,0,0,1,1,1,1,1,1,1,0,0,1,0
