"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",0.376483,0.118078,0.040312,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0002",0.349477,0.122412,0.041621,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0003",0.445612,0.117259,0.040481,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0004",0.33342,0.119827,0.040729,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0005",0.441859,0.092669,0.043288,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0006",0.324907,0.120097,0.044138,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0007",0.407944,0.120694,0.043377,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0008",0.32645,0.119898,0.044943,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0009",0.320742,0.119025,0.036526,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0010",0.409487,0.120495,0.044182,0,0,1,1,1,0,1,1,1,0,0,1,1
"gen14_0011",0.442361,0.117839,0.037152,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0012",0.278222,0.123036,0.042738,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0013",0.432491,0.120794,0.044759,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0014",0.271605,0.125667,0.039561,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0015",0.419267,0.118952,0.033803,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0016",0.312756,0.1251,0.038974,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen14_0017",0.351965,0.122516,0.041545,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0018",0.318254,0.118921,0.036602,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0019",0.435116,0.120074,0.045034,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0020",0.442987,0.117979,0.040206,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0021",0.381489,0.124397,0.033813,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0022",0.309383,0.120222,0.039551,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0023",0.321841,0.120308,0.042069,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0024",0.375648,0.12168,0.034472,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0025",0.433755,0.121945,0.040077,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0026",0.283462,0.120981,0.039965,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0027",0.373314,0.118421,0.039552,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0028",0.323911,0.118682,0.037286,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0029",0.355107,0.118094,0.043906,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0030",0.346283,0.120081,0.040544,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0031",0.349915,0.118531,0.040737,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0032",0.417353,0.119405,0.040553,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0033",0.375663,0.120203,0.044088,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0034",0.358731,0.120389,0.044232,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0035",0.436339,0.120291,0.036589,0,0,1,1,1,1,1,1,1,0,0,1,1
"gen14_0036",0.415509,0.118043,0.044745,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen14_0037",0.359919,0.118922,0.041542,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0038",0.4106,0.118434,0.043077,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0039",0.347902,0.117925,0.041694,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0040",0.419366,0.120011,0.039596,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0041",0.326017,0.119425,0.039835,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen14_0042",0.313189,0.125573,0.044082,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0043",0.376048,0.120136,0.041609,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0044",0.432926,0.118736,0.043462,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0045",0.326581,0.120103,0.044066,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0046",0.324776,0.119892,0.045015,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0047",0.314532,0.120495,0.040997,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0048",0.29711,0.122368,0.04247,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen14_0049",0.417267,0.120473,0.044565,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen14_0050",0.424711,0.120816,0.044376,0,0,1,1,1,1,1,1,1,0,0,1,1
