"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",0.361783,0.082544,0.080756,0,0,1,1,1,1,1,0,0,1,0,1,0
"gen20_0002",0.342411,0.119051,0.041208,0,1,1,1,0,0,1,1,1,1,0,1,0
"gen20_0003",0.373397,0.119155,0.042357,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0004",0.372661,0.118289,0.04189,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen20_0005",0.371857,0.119528,0.457188,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0006",0.363946,0.118396,0.042381,0,0,1,1,1,1,1,0,1,0,0,1,0
"gen20_0007",0.369452,0.119746,0.042123,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0008",0.364099,0.118424,0.042346,0,0,1,1,1,1,1,0,1,0,1,1,0
"gen20_0009",0.363145,0.11923,0.042258,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0010",0.373924,0.978344,0.27159,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0011",0.352395,0.119586,0.042011,0,0,1,1,1,1,1,1,0,0,0,1,0
"gen20_0012",0.358263,0.119817,0.041865,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0013",0.357385,0.11812,0.041801,0,0,1,1,1,1,0,1,1,0,0,1,0
"gen20_0014",0.352856,0.118776,0.04205,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen20_0015",0.365222,0.119679,0.042715,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen20_0016",0.364883,0.118348,0.043137,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0017",0.600948,0.118723,0.042219,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0018",0.364722,0.118796,0.041929,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0019",0.363609,0.119252,0.042279,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0020",0.364758,0.119657,0.042694,0,0,1,1,1,1,1,1,1,1,0,0,0
"gen20_0021",0.363441,0.427563,0.083396,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen20_0022",0.363225,0.113648,0.040497,0,0,1,0,1,1,1,1,1,0,1,1,1
"gen20_0023",0.373796,0.119361,0.644339,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0024",0.36535,0.119165,0.043255,0,1,1,1,1,1,1,1,1,0,0,1,0
"gen20_0025",0.36827,0.118623,0.042347,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0026",0.369226,0.118956,0.042356,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0027",0.356253,0.118366,0.042948,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0028",0.361486,0.118758,0.042239,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0029",0.368091,0.118908,0.041937,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen20_0030",0.367715,0.118611,0.042211,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0031",0.369281,0.11882,0.043574,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen20_0032",0.362028,0.118147,0.041935,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0033",-3.963645,0.11832,0.360814,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0034",0.35827,0.11969,0.041984,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0035",0.360853,0.118406,0.042381,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0036",0.361356,0.638363,0.041865,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0037",0.340622,0.759143,0.041209,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen20_0038",0.37445,0.118948,0.041889,0,0,1,1,1,0,1,1,1,0,0,1,1
"gen20_0039",0.373771,0.118654,0.043426,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0040",0.372814,0.118482,0.042172,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0041",0.371837,0.119404,0.042157,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0042",0.371539,0.119189,0.619299,1,0,1,0,1,1,1,1,0,0,0,1,0
"gen20_0043",0.354983,0.119265,0.834583,0,0,0,1,1,1,1,1,1,0,1,1,0
"gen20_0044",0.360557,0.122002,0.042129,1,0,1,1,1,1,0,1,1,0,0,1,0
"gen20_0045",0.365209,0.11802,0.04177,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0046",0.357398,0.119779,0.042746,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0047",0.372889,0.096557,0.055072,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen20_0048",0.361555,0.104276,0.067574,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0049",1.195832,0.121983,0.067327,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen20_0050",0.36473,0.080089,0.055577,0,1,1,1,1,1,1,1,1,0,0,1,0
"gen20_0051",0.356952,0.119123,0.042265,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0052",0.361126,0.119332,0.0425,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0053",0.371831,0.094663,0.057638,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen20_0054",0.361809,0.107409,0.065266,0,0,1,0,0,0,0,1,0,1,0,1,0
"gen20_0055",0.361236,0.119678,0.042168,0,0,1,1,1,1,0,1,1,0,0,1,0
"gen20_0056",0.362249,0.119818,0.042412,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0057",0.364024,0.072832,0.041826,0,0,0,0,1,1,1,1,1,0,0,1,0
"gen20_0058",0.358244,0.118335,0.043112,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0059",0.368339,0.108875,0.07474,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen20_0060",0.366841,0.092824,0.048373,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen20_0061",0.342954,0.1192,0.042278,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen20_0062",-3.442496,0.119081,0.041188,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen20_0063",-1.972015,0.118668,0.042411,0,0,0,1,1,1,1,1,1,0,0,1,0
"gen20_0064",0.36475,0.11891,0.973155,0,0,1,1,1,1,1,1,1,0,0,0,0
