"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",0.351898,0.07892,0.087746,0,0,1,1,0,1,1,1,1,1,0,1,0
"gen19_0002",0.342411,0.119051,0.041208,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen19_0003",0.347936,0.111695,0.0418,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen19_0004",0.373397,0.119155,0.042357,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0005",0.36111,0.119379,0.041972,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen19_0006",0.364099,0.118424,0.042346,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0007",0.376196,0.118282,0.043502,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen19_0008",0.357385,0.11812,0.041801,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0009",0.354212,0.118148,0.041798,0,1,1,1,1,0,1,1,1,0,0,1,0
"gen19_0010",0.352397,0.119772,0.041922,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0011",0.351648,0.118766,0.04215,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0012",0.384671,0.314641,0.043707,0,0,1,1,1,1,1,1,0,0,0,1,0
"gen19_0013",0.34674,0.119578,0.041646,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0014",0.351305,0.120032,0.041587,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0015",0.372481,0.119799,0.043699,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0016",0.351786,0.119866,0.041723,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0017",0.365222,0.119679,0.042715,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0018",0.364644,0.11824,0.042785,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0019",0.364246,0.080307,0.836472,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0020",0.351751,0.117037,0.948132,0,0,1,1,1,1,0,1,1,1,0,1,0
"gen19_0021",-0.335572,0.118516,0.043563,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0022",0.356568,0.119431,0.041934,0,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0023",0.351775,0.119929,0.04168,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0024",0.351316,0.119969,0.04163,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen19_0025",0.361783,0.082544,0.080756,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen19_0026",0.351225,0.115755,0.048962,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0027",0.597419,0.119693,0.041697,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0028",-3.819003,0.119751,0.041672,0,0,1,1,1,1,1,0,1,0,0,1,0
"gen19_0029",0.352856,0.118776,0.04205,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0030",0.353004,0.118138,0.041898,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0031",0.357332,0.798254,0.085125,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen19_0032",0.370762,0.080907,0.046123,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0033",0.359133,0.118482,0.042331,0,0,1,1,1,1,1,0,1,0,0,1,0
"gen19_0034",0.357363,0.028572,0.041937,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0035",0.373924,0.118847,0.043708,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0036",0.374753,0.119234,0.043493,0,0,1,1,1,1,0,1,1,0,0,1,0
"gen19_0037",0.359136,0.11827,0.04228,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen19_0038",0.368473,0.688522,0.041875,0,0,0,1,1,1,1,1,1,0,0,1,0
"gen19_0039",0.352395,0.119586,0.042011,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0040",0.35165,0.118952,0.042061,0,0,1,1,1,1,0,1,1,0,0,1,0
"gen19_0041",0.351885,0.11974,0.042153,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0042",0.35216,0.118798,0.041919,0,0,0,1,1,1,1,1,1,0,0,1,0
"gen19_0043",0.37033,0.462064,0.043559,0,1,1,1,1,1,1,1,1,0,0,1,0
"gen19_0044",0.358263,0.119817,0.041865,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0045",0.363145,0.11923,0.042258,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0046",0.362064,0.118573,0.884297,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0047",0.367616,0.119771,0.043506,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0048",0.369452,0.119746,0.042123,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0049",0.350483,0.119774,0.04252,0,0,1,0,1,1,0,1,1,0,0,1,0
"gen19_0050",0.386585,0.119743,0.043109,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0051",0.361149,0.854161,0.041957,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen19_0052",-3.486989,0.118969,0.041816,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0053",-0.443657,0.118113,0.506232,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0054",0.372661,0.118289,0.04189,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0055",0.353922,0.118403,0.041854,0,0,1,1,1,1,0,1,1,1,0,1,0
"gen19_0056",0.355111,0.118483,0.042097,0,0,1,1,1,1,0,1,1,0,0,1,0
"gen19_0057",0.364883,0.118348,0.043137,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0058",0.375412,0.118358,0.042711,0,0,1,1,1,1,0,1,1,0,0,1,1
"gen19_0059",0.363946,0.118396,0.042381,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0060",0.354365,0.338446,0.041763,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0061",0.353937,0.119399,0.042131,0,0,0,1,0,1,1,1,1,0,0,1,0
"gen19_0062",0.371857,0.119528,0.042148,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0063",1.347366,0.118121,0.042936,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen19_0064",0.596125,0.108975,0.042367,1,0,1,1,1,1,1,1,1,0,1,1,0
