"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",0.21416,0.092361,0.015955,0,1,0,1,1,1,1,1,1,0,0,1,1
"gen8_0002",0.167454,0.113019,0.020102,1,0,0,1,1,1,1,1,1,0,0,1,0
"gen8_0003",0.345613,0.096907,0.930512,1,0,1,1,1,0,1,1,1,0,1,1,1
"gen8_0004",0.183938,0.805819,0.080388,0,1,1,1,1,1,1,0,1,0,0,1,0
"gen8_0005",0.367808,0.140487,0.051954,1,0,0,1,1,0,1,1,1,0,0,0,1
"gen8_0006",0.402775,0.141573,0.02087,0,0,0,0,1,0,1,1,1,0,1,0,0
"gen8_0007",0.353675,0.133224,0.099369,1,0,0,1,1,1,1,1,1,0,1,1,0
"gen8_0008",0.65341,0.121781,0.048272,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen8_0009",0.48857,0.148939,0.011959,1,0,0,0,1,0,1,1,1,1,1,1,1
"gen8_0010",0.175958,0.129235,0.074734,0,0,1,1,0,1,1,1,0,0,0,1,0
"gen8_0011",0.207258,0.134334,0.061052,1,0,1,1,1,0,1,1,0,0,0,1,0
"gen8_0012",0.358583,0.13277,0.575134,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen8_0013",0.193322,0.141703,0.024187,1,0,0,0,1,1,1,1,1,0,1,1,1
"gen8_0014",0.228358,0.094871,0.109994,1,1,1,0,1,1,1,1,1,0,1,1,1
"gen8_0015",0.237821,0.124318,0.083566,0,0,1,0,1,1,1,1,1,0,0,0,0
"gen8_0016",0.658146,0.111265,0.054095,0,0,1,1,1,1,1,1,0,0,1,1,1
"gen8_0017",0.393699,0.141618,0.022829,1,0,0,0,1,1,1,0,1,0,1,0,1
"gen8_0018",0.202398,0.843033,0.022228,1,0,0,0,1,0,1,1,1,0,1,1,1
"gen8_0019",0.653603,0.110993,0.04836,1,0,0,1,1,1,1,1,0,1,0,1,0
"gen8_0020",-0.939287,0.122053,0.054007,0,0,1,0,1,1,1,1,0,0,0,1,0
"gen8_0021",0.254887,0.134386,0.076096,1,0,0,1,1,0,1,1,1,0,0,1,0
"gen8_0022",0.306046,0.133172,0.084325,1,0,1,1,1,1,1,0,0,0,1,1,0
"gen8_0023",0.36158,0.131601,0.065534,0,0,1,1,1,1,0,1,0,0,0,1,0
"gen8_0024",0.172961,0.130404,0.052771,0,0,1,0,1,0,1,1,1,0,0,1,0
"gen8_0025",0.337513,0.102527,0.035244,1,0,0,1,1,0,1,1,1,0,0,1,1
"gen8_0026",0.175554,0.107399,0.110449,1,0,1,1,1,0,1,1,1,0,1,1,0
"gen8_0027",0.377508,0.140929,0.041779,1,0,0,0,1,0,1,1,1,0,0,0,1
"gen8_0028",0.393075,0.141131,0.031045,1,0,0,1,1,0,1,1,1,0,1,1,1
"gen8_0029",0.186917,0.141968,0.023893,1,0,0,1,1,1,1,1,1,0,1,1,1
"gen8_0030",0.352018,0.096642,0.125885,1,0,1,0,1,0,1,1,1,0,1,1,0
"gen8_0031",0.580073,0.123891,0.028979,0,0,0,0,1,0,1,1,1,0,1,0,0
"gen8_0032",-2.740319,0.128947,0.045986,1,0,1,1,1,1,1,1,0,0,1,1,1
"gen8_0033",0.313429,0.130941,0.049671,1,0,0,1,1,1,1,1,1,0,1,1,0
"gen8_0034",0.2077,0.115302,0.0698,1,0,0,1,1,0,1,1,1,0,1,1,0
"gen8_0035",-0.815862,0.122944,0.698474,1,0,0,0,1,1,1,1,1,0,1,0,1
"gen8_0036",0.450348,0.14041,0.02284,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen8_0037",0.154185,0.130414,0.542711,0,0,1,1,1,0,1,1,1,0,0,1,0
