"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",0.237821,0.124318,0.083566,0,0,1,0,1,1,1,1,1,0,0,0,0
"gen7_0002",0.678705,0.121704,0.035076,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen7_0003",0.193322,0.141703,0.024187,1,0,0,0,1,1,1,1,1,0,1,1,1
"gen7_0004",0.48857,0.148939,0.011959,1,0,0,0,1,0,1,1,1,0,1,1,1
"gen7_0005",0.167454,0.113019,0.020102,1,0,0,1,1,0,1,1,1,0,0,1,0
"gen7_0006",0.228358,0.094871,0.109994,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen7_0007",0.656726,0.111443,0.104242,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen7_0008",0.353547,0.006131,0.138543,0,0,1,1,1,0,1,0,0,0,0,1,0
"gen7_0009",0.177989,0.146958,0.608513,1,1,1,0,1,1,1,1,1,0,0,0,0
"gen7_0010",0.130637,0.125352,0.036382,1,1,0,0,0,1,1,1,1,0,1,1,0
"gen7_0011",0.695049,0.093409,0.139838,0,0,1,1,1,1,1,1,1,0,0,1,1
"gen7_0012",0.368751,0.104181,0.13025,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0013",0.199683,0.785895,0.066943,1,0,0,0,1,0,1,1,1,0,1,1,0
"gen7_0014",0.302028,0.096991,0.143125,0,0,1,1,1,0,1,1,0,1,1,1,1
"gen7_0015",0.182277,0.144186,0.891229,0,1,1,1,0,0,1,1,0,0,0,1,0
"gen7_0016",0.284284,0.100712,0.143578,0,0,1,1,1,0,1,1,0,0,1,1,1
"gen7_0017",0.203936,0.140654,0.087635,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen7_0018",0.224105,0.208837,0.089302,1,0,0,0,1,0,1,1,0,0,1,1,1
"gen7_0019",0.175958,0.129235,0.074734,0,0,1,1,1,0,1,1,0,0,0,1,0
"gen7_0020",0.173773,0.12797,0.015382,1,1,0,1,0,0,1,1,0,0,0,1,0
"gen7_0021",0.183938,0.145729,0.080388,0,1,1,1,1,1,1,1,1,0,0,1,0
"gen7_0022",0.23616,0.122775,0.073192,0,0,1,1,0,0,1,0,1,0,0,1,0
"gen7_0023",0.494831,0.102615,0.136237,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen7_0024",0.568969,0.094975,0.133851,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen7_0025",0.169733,0.138213,0.033749,0,0,0,1,1,0,1,1,1,0,0,1,0
"gen7_0026",0.641311,0.123086,0.06827,1,0,1,0,1,1,1,1,0,0,1,1,1
"gen7_0027",0.402775,0.141573,0.02087,1,0,0,0,1,0,1,1,1,0,1,0,1
"gen7_0028",-1.153854,0.149069,0.015276,1,0,0,0,1,1,1,1,1,0,1,1,1
"gen7_0029",0.494914,0.146661,0.02214,1,0,0,0,1,1,1,1,1,0,1,1,1
"gen7_0030",-2.092114,0.143981,0.014006,1,0,0,0,1,0,1,1,1,0,1,0,1
"gen7_0031",0.65341,0.121781,0.048272,0,0,1,1,1,1,1,1,0,0,0,1,0
"gen7_0032",0.263116,0.124241,0.07037,0,0,1,0,1,1,1,1,1,0,0,1,1
"gen7_0033",0.16241,0.0947,0.050258,1,1,0,0,1,1,1,1,1,0,0,1,0
"gen7_0034",0.270255,0.162747,0.129249,0,0,1,1,1,0,1,1,0,0,1,1,1
"gen7_0035",0.199555,0.982656,0.106117,1,0,1,0,1,0,1,1,0,0,0,1,1
"gen7_0036",0.353675,0.133224,0.099369,1,0,0,1,1,1,1,1,1,0,1,1,0
"gen7_0037",0.358583,0.13277,0.043571,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen7_0038",0.367808,0.140487,0.051954,1,0,0,1,1,0,1,1,1,0,0,0,1
"gen7_0039",0.236292,0.099754,0.122946,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen7_0040",0.345613,0.096907,0.125591,1,0,1,1,1,0,1,1,1,0,1,1,1
"gen7_0041",0.146393,0.141545,0.03863,1,1,0,0,1,1,1,0,1,0,0,1,0
"gen7_0042",0.162233,0.130765,0.118185,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen7_0043",0.224571,0.544801,0.065885,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen7_0044",0.143887,0.124561,0.054063,0,0,0,0,1,1,1,1,1,0,0,1,0
"gen7_0045",0.179024,0.128721,0.097059,1,0,0,0,1,0,1,1,0,0,0,0,0
"gen7_0046",0.166419,0.131256,0.043476,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen7_0047",0.348058,0.105947,0.121648,0,1,1,1,1,0,1,1,0,0,1,1,1
"gen7_0048",0.610696,0.102487,0.125719,1,0,1,1,1,1,1,1,0,0,0,1,0
"gen7_0049",0.368795,0.098499,0.144268,0,0,1,1,1,1,1,1,0,0,0,1,1
"gen7_0050",0.301984,0.102673,0.129107,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen7_0051",-2.669412,0.098559,0.981533,0,0,1,1,1,0,1,1,0,0,1,1,1
"gen7_0052",0.292164,0.099144,0.296573,0,0,1,1,1,0,0,1,0,0,1,1,1
"gen7_0053",0.345972,0.107051,0.144434,0,0,1,0,1,0,1,0,0,0,1,1,1
"gen7_0054",0.207258,0.134334,0.061052,1,0,1,1,1,0,1,1,0,0,0,1,0
"gen7_0055",0.176826,0.101927,0.027663,0,0,0,1,1,0,1,1,0,0,0,1,0
"gen7_0056",0.292656,0.108083,0.135564,1,0,1,1,1,0,1,1,0,0,1,1,1
"gen7_0057",0.658146,0.111265,0.054095,0,0,1,1,1,1,1,1,0,0,1,1,0
"gen7_0058",0.677285,0.121882,0.085223,0,1,1,1,1,1,0,1,0,0,0,1,1
"gen7_0059",0.21416,0.092361,0.015955,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen7_0060",0.648343,0.114067,0.143985,1,0,0,1,0,0,1,1,0,0,0,1,0
"gen7_0061",1.174151,0.104059,0.116516,0,0,0,1,1,0,1,1,0,0,0,1,1
"gen7_0062",0.178295,0.202101,0.047164,0,0,1,1,1,0,1,1,0,0,1,1,0
"gen7_0063",0.332568,0.10818,0.142919,0,1,1,1,1,1,0,1,0,0,0,1,0
"gen7_0064",0.626186,0.081222,0.104448,0,0,1,1,1,0,1,1,0,0,1,1,1
