"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",0.921536,0.085275,0.162538,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen4_0002",0.566318,0.01855,0.115783,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen4_0003",0.112789,0.20444,0.041649,1,1,1,0,1,1,1,1,0,0,0,1,1
"gen4_0004",-0.66325,0.102141,0.014207,1,0,0,1,1,0,1,1,0,0,0,0,1
"gen4_0005",0.116436,0.144116,0.09213,0,1,1,0,0,0,1,1,0,0,0,0,0
"gen4_0006",-0.488099,0.102987,0.12058,1,0,1,1,1,0,1,1,0,0,1,1,1
"gen4_0007",0.166979,0.109908,0.212658,0,0,1,0,1,1,1,1,0,1,0,1,1
"gen4_0008",0.022394,0.150819,0.201391,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen4_0009",0.835072,0.088358,0.262818,0,0,1,0,1,0,1,1,0,0,0,1,1
"gen4_0010",-0.185344,0.156364,0.219494,0,0,1,1,0,0,1,1,1,0,0,1,1
"gen4_0011",0.336248,0.149878,0.098343,1,1,1,0,0,1,1,1,1,0,1,1,0
"gen4_0012",0.397789,0.470523,0.129584,0,1,0,0,0,0,1,1,0,0,0,1,1
"gen4_0013",-0.052828,0.306103,0.005099,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen4_0014",0.162288,0.144003,0.254664,0,0,1,1,0,0,1,1,1,0,0,1,0
"gen4_0015",-0.466322,0.573441,0.107462,0,1,1,1,0,0,1,1,0,0,0,1,0
"gen4_0016",-0.112251,0.083106,0.259121,0,0,1,0,1,1,1,1,0,0,0,1,1
"gen4_0017",-0.032848,0.162581,0.081663,0,1,1,0,0,0,1,1,0,0,0,0,1
"gen4_0018",0.096456,0.287638,0.015566,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen4_0019",0.321852,0.111527,0.159152,0,0,1,0,1,1,1,1,0,0,0,1,0
"gen4_0020",0.766663,0.083656,0.216044,0,0,1,1,0,1,1,1,1,1,0,1,1
"gen4_0021",-0.348806,0.102393,0.098639,1,0,1,1,1,1,1,1,0,0,0,0,1
"gen4_0022",0.021804,0.149626,0.013911,1,1,0,0,0,0,1,1,1,0,1,1,0
"gen4_0023",0.112458,0.114034,0.148119,0,0,1,0,0,0,1,1,0,1,0,1,1
