"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",0.441878,0.106818,0.040593,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0002",0.441859,0.092669,0.043288,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0003",0.336356,0.125947,0.045899,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0004",0.205833,0.13416,0.029507,1,0,1,1,1,0,1,1,1,1,0,1,0
"gen12_0005",0.442614,0.117558,0.033914,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0006",0.479985,0.119629,0.034616,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0007",0.416789,0.117906,0.032238,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0008",0.243832,0.121378,0.045997,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0009",0.312787,0.124924,0.062759,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0010",0.438908,0.126239,0.031126,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0011",0.487238,0.122531,0.042946,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0012",0.191987,0.119979,0.036542,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0013",0.361705,0.127344,0.030057,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0014",0.272304,0.120169,0.043361,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0015",0.410043,0.132139,0.031137,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0016",0.334603,0.12623,0.036638,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen12_0017",0.263193,0.121688,0.043316,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0018",0.45097,0.09115,0.043333,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0019",0.415103,0.123966,0.03381,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen12_0020",0.362114,0.119822,0.036742,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0021",0.274881,0.125688,0.039277,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0022",0.303554,0.12192,0.043358,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen12_0023",0.36365,0.120966,0.04731,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0024",0.290225,0.132551,0.029824,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0025",0.445612,0.117259,0.040481,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0026",0.476232,0.095039,0.037423,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0027",0.427684,0.122089,0.030992,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0028",0.174346,0.130029,0.036687,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0029",0.347759,0.09266,0.043885,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0030",0.337932,0.121387,0.0454,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0031",0.407944,0.120694,0.043377,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0032",0.315873,0.120313,0.037236,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0033",0.432686,0.125711,0.031393,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0034",0.423011,0.118434,0.031971,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0035",0.433682,0.116611,0.040953,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0036",0.424985,0.108113,0.031878,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0037",0.320742,0.119025,0.036526,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0038",0.313859,0.118512,0.03393,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0039",0.342437,0.106126,0.044337,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0040",0.435797,0.126639,0.042155,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0041",0.26173,0.125006,0.045947,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0042",0.318458,0.122319,0.045949,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0043",0.333368,0.13057,0.050148,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0044",0.389462,0.126493,0.043748,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0045",0.352957,0.126543,0.046264,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen12_0046",0.25258,0.122179,0.02979,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0047",0.442582,0.12175,0.033773,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0048",0.43894,0.122047,0.031267,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0049",0.442361,0.117839,0.037152,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0050",0.442131,0.106537,0.037355,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0051",0.381629,0.121819,0.032685,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen12_0052",0.301111,0.125798,0.044438,0,0,1,1,1,0,1,1,1,0,0,1,0
