"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen1_0001",0.21338,0.294783,0.002022,1,1,0,1,1,0,1,1,0,0,1,1,1
"gen1_0002",-0.302968,0.32987,0.019006,1,1,0,0,1,1,1,0,1,1,0,1,0
"gen1_0003",-0.433035,0.640349,0.234497,0,0,1,0,1,0,1,1,0,1,0,0,1
"gen1_0004",0.769242,0.776744,0.213879,1,0,0,1,1,0,1,1,0,0,0,1,1
"gen1_0005",-0.924808,0.426235,0.343199,0,0,0,0,0,0,1,1,1,0,0,1,0
"gen1_0006",0.939631,0.054751,0.463722,1,0,1,0,0,1,1,0,0,1,0,1,0
"gen1_0007",-0.104595,0.131239,0.697683,1,1,1,0,1,1,1,1,0,0,1,1,1
"gen1_0008",1.047038,0.579545,0.043299,1,0,1,0,1,0,1,0,1,1,0,1,1
"gen1_0009",0.351757,0.200547,0.66092,0,0,0,0,0,1,1,1,0,0,0,1,0
"gen1_0010",-1.592889,0.72091,0.129437,0,1,0,0,0,0,1,0,0,1,1,1,0
"gen1_0011",0.68634,0.879152,0.674087,0,0,1,1,0,0,1,1,0,1,0,1,1
"gen1_0012",-1.244918,0.255849,0.724996,1,1,0,0,0,0,1,1,0,0,1,0,0
"gen1_0013",1.465468,0.101394,0.344033,0,1,1,0,1,1,0,0,0,1,1,0,0
"gen1_0014",-1.8107,0.022132,0.185383,0,0,0,1,0,0,1,1,1,1,1,0,1
"gen1_0015",-0.142399,0.375061,0.749899,0,1,0,1,1,1,1,0,1,1,0,1,1
"gen1_0016",-0.732961,0.079522,0.525016,1,1,1,1,1,0,0,0,1,0,0,0,0
"gen1_0017",-1.179569,0.703512,0.155781,0,1,0,0,0,0,1,1,0,1,0,0,1
"gen1_0018",-0.846355,0.657747,0.208153,0,0,1,0,1,0,1,0,0,1,1,1,0
"gen1_0019",0.736164,0.568694,0.007677,0,0,1,1,0,0,1,1,0,1,0,1,1
"gen1_0020",0.997214,0.890003,0.709709,1,0,1,0,1,0,1,0,1,1,0,1,1
"gen1_0021",0.776994,0.540688,0.322892,0,0,0,0,0,0,1,1,0,0,0,1,1
"gen1_0022",-1.015462,0.764699,0.694394,0,0,1,1,0,0,1,1,1,1,0,1,0
"gen1_0023",0.811127,0.672988,0.34293,1,1,0,1,1,0,1,1,0,0,0,1,0
"gen1_0024",-1.286803,0.359605,0.595945,1,0,0,0,0,0,1,1,0,0,1,0,1
"gen1_0025",-1.761201,0.020185,0.571648,0,1,0,1,0,0,1,1,1,0,1,0,0
"gen1_0026",-1.294417,0.257796,0.338731,1,0,0,0,0,0,1,1,0,1,1,0,1
"gen1_0027",0.35584,0.130592,0.189432,0,1,0,1,1,0,1,1,1,0,1,1,1
"gen1_0028",-1.95316,0.186323,1e-06,1,0,0,1,0,0,1,1,0,1,1,0,1
"gen1_0029",0.495775,0.60945,0.689328,0,1,0,1,0,0,1,0,1,1,0,1,1
"gen1_0030",0.048166,0.644763,0.734658,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen1_0031",-0.298097,0.015825,0.172649,0,1,0,1,0,0,0,1,1,1,1,0,1
"gen1_0032",-0.047135,0.107701,0.356767,0,0,1,0,1,1,1,0,0,1,1,0,0
"gen1_0033",-1.013116,0.390579,0.718068,1,0,0,0,0,0,1,1,1,0,1,1,0
"gen1_0034",-1.15661,0.291505,0.350127,0,1,0,0,0,0,1,1,0,0,0,0,0
"gen1_0035",-1.940496,0.072284,0.186454,0,0,1,0,1,0,1,1,1,1,1,0,1
"gen1_0036",-0.303239,0.590197,0.233426,0,0,0,1,0,0,1,1,0,1,0,0,1
"gen1_0037",-0.176134,0.42108,0.572549,0,0,1,0,1,0,1,1,1,1,0,0,1
"gen1_0038",-0.3993,0.59433,0.411847,0,1,0,1,1,1,1,0,0,1,0,1,1
"gen1_0039",0.276636,0.524545,0.336678,1,0,0,0,1,0,1,1,0,0,0,1,1
"gen1_0040",-0.432202,0.678434,0.2204,0,0,0,1,0,0,1,1,1,0,0,1,0
"gen1_0041",-0.270076,0.684284,0.653418,0,1,1,1,0,0,1,0,0,1,0,1,0
"gen1_0042",0.223455,0.27439,0.545685,1,0,1,1,1,0,0,1,1,0,0,0,1
"gen1_0043",-0.025693,0.146889,0.695061,0,1,1,0,0,1,1,1,0,0,0,1,1
"gen1_0044",0.272855,0.184897,0.663542,1,0,0,0,1,1,1,1,0,0,1,1,0
"gen1_0045",-1.326281,0.706952,0.131751,0,0,0,0,1,0,1,0,0,1,0,0,1
"gen1_0046",-0.699643,0.654307,0.232183,0,1,1,0,0,0,1,1,0,1,1,1,0
"gen1_0047",0.850274,0.556499,0.03848,1,0,0,1,1,0,1,0,0,1,0,1,1
"gen1_0048",-0.384,0.550115,0.194405,1,1,0,0,1,1,1,1,1,0,0,1,0
"gen1_0049",-0.162823,0.350904,0.220518,0,1,0,1,1,1,1,0,1,1,0,1,1
"gen1_0050",-0.282544,0.354027,0.548387,1,1,0,0,1,1,1,0,1,1,0,1,0
"gen1_0051",-0.502027,0.424885,1e-06,1,1,0,0,1,0,1,1,1,0,0,1,0
"gen1_0052",-0.725749,0.33122,0.372381,0,0,0,0,0,1,1,0,1,1,0,1,0
"gen1_0053",-1.788292,0.033743,0.376049,1,0,0,1,0,0,1,0,1,1,0,0,0
"gen1_0054",0.917223,0.04314,0.273056,0,0,1,0,0,1,1,1,0,1,1,1,1
"gen1_0055",0.733185,0.589844,0.474777,0,0,1,1,0,0,1,0,0,1,0,1,0
"gen1_0056",0.892786,0.344059,0.663032,1,0,1,0,0,1,1,1,0,1,0,1,1
"gen1_0057",0.183727,0.38151,0.729784,1,0,1,0,1,0,1,0,1,1,0,1,1
"gen1_0058",0.720912,0.573096,0.063414,0,1,0,1,1,1,1,0,1,1,0,1,1
"gen1_0059",0.336511,0.572122,0.660633,0,0,0,0,0,0,1,1,0,1,0,1,1
"gen1_0060",0.701586,0.507577,0.674374,0,0,1,1,0,1,1,1,0,0,0,1,0
"gen1_0061",0.478052,0.700948,0.200523,1,0,0,1,1,0,1,1,1,1,0,0,1
"gen1_0062",-1.51951,0.097928,0.198739,0,0,0,1,0,0,1,1,0,0,1,1,1
"gen1_0063",-0.640375,0.109252,0.543307,1,1,1,0,1,1,0,0,1,0,1,0,1
"gen1_0064",-0.197181,0.101509,0.679392,1,1,1,1,1,0,1,1,0,0,0,1,0
