"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen17_0001",0.336813,0.119054,0.043409,0,0,1,1,1,0,1,1,1,1,1,1,1
"gen17_0002",0.365859,0.117925,0.043314,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0003",0.363678,0.119887,0.041575,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0004",0.355339,0.118981,0.04204,0,0,0,1,1,1,1,1,1,0,0,1,0
"gen17_0005",0.3646,0.119357,0.040521,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0006",0.384671,0.119745,0.043707,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0007",0.351589,0.11797,0.042428,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0008",0.311249,0.118129,0.039665,0,0,1,1,1,1,1,1,1,1,1,1,0
"gen17_0009",0.349195,0.118544,0.04265,0,0,1,0,1,1,1,1,0,0,0,1,0
"gen17_0010",0.368007,0.120364,0.043043,0,0,1,1,1,1,1,1,0,0,1,1,0
"gen17_0011",0.347902,0.117925,0.041694,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0012",0.347254,0.117978,0.043869,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0013",0.281497,0.120551,0.041305,0,0,1,1,1,1,1,1,0,1,0,1,0
"gen17_0014",0.333839,0.120118,0.04046,0,0,1,1,0,1,1,1,0,0,0,1,0
"gen17_0015",0.329125,0.11985,0.041735,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0016",0.327132,0.119855,0.041816,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen17_0017",0.330778,0.526707,0.041239,0,0,1,1,0,1,1,1,1,0,0,1,0
"gen17_0018",0.332186,0.119824,0.040956,0,0,0,1,1,1,1,1,0,0,0,1,0
"gen17_0019",0.348878,0.120057,0.041613,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0020",0.362702,0.117755,0.041656,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0021",0.336129,0.119216,0.241118,1,0,1,1,1,0,1,1,1,0,0,1,0
"gen17_0022",0.334523,0.119956,0.04284,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen17_0023",0.346029,0.120064,0.040468,0,0,1,1,1,1,1,1,1,0,0,1,1
"gen17_0024",0.372481,0.119799,0.043699,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0025",-3.477878,0.118054,0.041147,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0026",0.317841,0.118053,0.042387,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0027",0.322645,0.118071,0.040097,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0028",0.335858,0.118036,0.043437,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0029",0.351786,0.119866,0.041723,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0030",0.341017,0.119871,0.041587,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0031",0.347206,0.11836,0.041641,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0032",0.364374,0.119452,0.618697,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0033",0.33489,0.119784,0.609934,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen17_0034",0.335762,0.119388,0.042764,0,0,1,1,1,0,1,0,1,0,0,1,1
"gen17_0035",0.327358,0.118859,0.125986,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0036",0.351898,0.07892,0.040205,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0037",0.327682,0.119561,0.043177,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen17_0038",0.336263,0.119348,0.042048,0,0,1,1,1,0,1,0,1,0,1,1,0
"gen17_0039",0.377742,0.119093,0.043425,0,0,1,1,1,0,1,1,1,0,1,1,1
"gen17_0040",0.343742,0.439235,0.043691,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0041",0.349495,0.119605,0.041253,0,0,0,1,1,1,1,1,1,0,0,1,0
"gen17_0042",0.339683,0.119494,0.041247,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0043",0.357574,0.119145,0.041997,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0044",0.361443,0.119723,0.041618,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0045",0.350402,0.120031,0.840544,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen17_0046",0.347115,0.119974,0.041651,0,0,1,1,1,0,1,1,0,0,0,1,0
"gen17_0047",0.33083,0.118571,0.040008,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen17_0048",0.317232,0.118612,0.043066,0,0,1,1,1,0,1,1,1,0,1,1,0
"gen17_0049",0.342411,0.119051,0.041208,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen17_0050",0.359002,0.11936,0.943759,0,0,1,1,1,1,1,1,1,0,1,1,1
"gen17_0051",0.337881,0.118112,0.041907,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0052",0.35511,0.119668,0.043223,0,0,1,1,1,1,1,1,1,0,0,0,0
"gen17_0053",0.352584,0.118097,0.094023,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0054",0.257049,0.118372,0.043255,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0055",-3.219753,0.118619,0.043371,0,0,1,1,1,1,1,1,1,1,0,1,1
"gen17_0056",0.333913,0.118564,0.039703,0,0,1,1,1,0,1,1,1,1,1,1,1
"gen17_0057",0.336914,0.120558,0.043581,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0058",0.329254,0.119738,0.041431,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen17_0059",0.387221,0.118313,0.043233,0,0,1,1,1,0,1,1,1,0,0,1,0
"gen17_0060",0.349039,0.119402,0.042902,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen17_0061",0.329781,0.119795,0.042088,0,0,1,1,0,1,1,1,1,0,0,1,1
"gen17_0062",0.336157,0.119109,0.043056,0,0,1,1,1,0,0,1,1,0,1,1,1
"gen17_0063",0.352881,0.118537,0.042594,0,0,1,0,1,1,1,1,1,0,0,1,0
"gen17_0064",0.351653,0.118988,0.042096,0,0,1,1,1,1,1,1,1,0,0,1,0
