"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen9_0001",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0002",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0003",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0004",8,0,0,0,0,1,0,1,0,1,1,1,0,0
"gen9_0005",7,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen9_0006",7,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0007",6,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen9_0008",6,0,1,0,0,0,0,1,1,0,1,1,0,1
"gen9_0009",7,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0010",8,0,1,1,0,1,0,1,1,1,1,1,0,1
"gen9_0011",9,1,0,0,1,1,0,1,1,0,1,1,1,0
"gen9_0012",10,0,0,1,0,1,0,1,1,0,1,1,1,0
"gen9_0013",7,0,1,0,0,1,0,1,1,0,1,1,1,0
"gen9_0014",7,0,1,0,0,1,0,1,1,0,0,1,1,0
"gen9_0015",9,0,1,0,0,1,1,1,1,1,1,1,0,1
"gen9_0016",29,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0017",4,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0018",6,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0019",11,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0020",8,0,0,0,0,1,0,1,1,0,1,1,1,1
"gen9_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,0
"gen9_0022",7,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen9_0023",8,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0024",7,0,1,0,0,1,1,0,1,0,1,1,0,1
"gen9_0025",6,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen9_0026",7,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0027",8,0,1,0,0,1,0,1,1,1,1,1,1,1
"gen9_0028",8,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0029",8,0,1,0,0,0,0,1,1,0,1,1,0,0
"gen9_0030",7,0,1,0,0,1,0,1,1,1,1,1,1,1
"gen9_0031",7,0,1,0,1,1,0,1,1,0,1,1,0,0
"gen9_0032",8,0,1,1,0,1,0,1,1,1,1,1,1,1
"gen9_0033",8,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0034",8,0,1,1,0,1,0,1,1,0,1,1,0,1
"gen9_0035",8,0,1,1,0,1,0,1,1,1,1,1,1,1
"gen9_0036",7,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0037",7,0,1,1,1,1,0,1,1,0,1,1,1,1
"gen9_0038",7,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0039",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0040",8,0,1,1,0,1,0,1,1,1,1,1,0,1
"gen9_0041",9,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen9_0042",7,0,0,1,0,1,0,1,1,0,1,1,1,0
"gen9_0043",10,0,0,1,0,1,0,1,1,1,1,1,1,1
"gen9_0044",9,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0045",9,0,0,0,0,1,0,1,1,1,1,1,1,1
"gen9_0046",20,0,1,1,0,1,0,1,1,0,1,1,0,0
"gen9_0047",8,0,0,1,0,1,0,1,1,0,1,1,1,1
"gen9_0048",8,0,1,1,1,1,0,1,1,0,1,1,0,0
"gen9_0049",9,0,0,0,0,1,0,1,1,0,1,1,1,0
"gen9_0050",8,0,1,1,0,1,0,1,1,0,1,1,1,0
"gen9_0051",8,0,1,0,0,1,0,1,0,1,1,1,1,1
"gen9_0052",7,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0053",8,1,0,0,1,1,0,1,1,0,0,1,1,1
"gen9_0054",9,0,1,1,0,1,0,1,0,0,1,1,1,0
"gen9_0055",8,0,1,0,0,1,0,1,1,0,1,1,0,0
"gen9_0056",7,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen9_0057",9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen9_0058",10,0,0,0,0,1,0,1,1,0,1,1,1,1
"gen9_0059",7,0,0,0,0,1,0,1,1,0,0,1,1,1
"gen9_0060",7,0,1,0,0,1,0,1,1,1,1,1,0,0
"gen9_0061",9,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0062",9,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen9_0063",7,0,1,0,1,1,0,1,1,0,1,1,1,1
"gen9_0064",8,0,1,0,0,1,0,1,1,0,1,1,1,1
