"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen15_0001",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0002",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0003",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0004",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0005",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0006",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0007",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0008",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0009",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0010",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0011",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0012",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0013",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0014",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0015",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0016",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0017",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0018",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0019",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0020",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0022",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0023",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0024",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0025",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0026",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0027",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0028",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0029",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0030",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0031",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0032",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0033",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0034",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0035",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0036",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0037",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0038",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0039",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0040",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0041",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0042",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0043",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0044",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0045",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0046",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0047",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0048",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0049",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0050",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0051",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0052",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0053",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0054",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0055",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0056",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0057",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0058",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0059",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0060",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0061",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0062",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0063",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen15_0064",8,0,1,0,0,1,0,1,1,0,1,1,1,1
