"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen4_0001",10,0,0,1,0,1,0,1,1,0,1,1,1,1
"gen4_0002",9,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen4_0003",9,0,0,1,0,1,0,1,1,0,1,1,1,1
"gen4_0004",2,0,0,1,1,1,0,1,1,1,1,1,1,0
"gen4_0005",11,0,0,0,0,1,0,1,1,0,1,1,1,1
"gen4_0006",11,0,0,1,1,1,0,1,1,0,1,1,0,1
"gen4_0007",5,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0008",6,0,1,1,0,1,0,1,1,1,1,0,0,1
"gen4_0009",11,0,1,1,0,1,0,1,1,1,1,1,0,0
"gen4_0010",8,1,0,0,1,1,1,1,0,1,1,1,1,1
"gen4_0011",10,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen4_0012",11,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen4_0013",6,0,0,1,1,1,0,1,1,1,1,0,0,1
"gen4_0014",8,0,0,1,1,1,0,1,1,0,1,1,0,1
"gen4_0015",18,0,0,0,1,1,1,1,1,0,1,0,0,1
"gen4_0016",12,1,0,0,1,1,0,1,1,0,1,1,1,1
"gen4_0017",22,1,0,1,1,1,0,1,1,0,1,1,1,0
"gen4_0018",8,0,0,0,1,1,0,1,1,0,1,0,0,1
"gen4_0019",10,1,0,1,1,1,0,1,1,0,1,1,1,1
"gen4_0020",12,0,0,0,0,1,0,1,1,0,1,0,0,1
"gen4_0021",8,0,0,1,1,1,0,0,1,0,1,1,0,1
"gen4_0022",11,0,0,0,0,1,0,1,1,0,1,1,1,1
"gen4_0023",10,1,0,1,1,1,0,1,1,0,1,1,1,1
"gen4_0024",10,1,0,1,0,1,1,0,1,1,1,1,0,1
"gen4_0025",8,1,0,0,1,1,0,1,1,0,1,1,1,1
"gen4_0026",13,1,0,0,1,1,0,1,1,0,1,0,0,1
"gen4_0027",6,1,0,0,1,1,0,1,1,0,0,1,1,1
"gen4_0028",11,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0029",9,0,1,0,1,1,0,1,1,0,1,1,1,1
"gen4_0030",13,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0031",12,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen4_0032",12,0,0,0,0,1,0,1,1,0,1,1,0,1
"gen4_0033",6,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0034",10,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0035",9,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0036",9,1,0,0,1,1,0,1,1,0,1,1,1,1
"gen4_0037",3,0,0,1,1,1,0,1,1,0,1,1,1,0
"gen4_0038",10,0,0,1,0,1,1,1,1,0,1,1,1,1
"gen4_0039",7,0,0,1,0,0,0,1,1,1,1,0,1,1
"gen4_0040",9,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0041",10,0,0,1,0,1,1,1,1,0,1,1,1,1
"gen4_0042",12,0,1,0,0,0,0,1,1,1,1,1,0,1
"gen4_0043",29,0,0,1,1,1,0,1,1,0,1,0,1,0
"gen4_0044",5,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0045",6,0,0,0,1,1,0,1,1,0,1,1,1,0
"gen4_0046",4,1,0,1,1,1,0,1,1,0,1,1,1,1
"gen4_0047",7,0,0,1,1,1,0,1,1,1,1,1,0,1
"gen4_0048",14,0,0,1,0,1,0,1,1,1,1,1,0,1
"gen4_0049",12,1,0,0,0,1,0,1,1,0,1,0,0,1
"gen4_0050",12,0,0,0,1,1,0,1,1,0,1,1,1,1
"gen4_0051",26,1,0,0,1,1,0,1,1,0,1,1,0,1
"gen4_0052",12,0,0,1,1,1,0,0,0,1,1,0,1,1
"gen4_0053",6,0,1,1,0,1,0,1,1,1,1,1,0,1
"gen4_0054",6,0,0,1,1,0,0,1,0,1,1,1,0,1
"gen4_0055",9,0,1,0,0,1,1,1,1,0,1,1,1,1
"gen4_0056",8,0,0,1,1,1,0,1,1,0,1,1,0,1
"gen4_0057",8,1,0,1,1,1,0,1,1,1,1,1,1,0
"gen4_0058",11,0,1,0,0,1,0,1,1,0,1,1,0,1
"gen4_0059",11,0,0,1,0,1,0,1,1,1,1,0,0,1
"gen4_0060",10,0,0,1,0,1,0,1,1,1,1,1,1,0
"gen4_0061",10,1,0,1,1,1,0,1,1,0,1,1,0,1
"gen4_0062",11,0,0,0,1,1,0,1,1,0,1,0,0,1
"gen4_0063",11,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen4_0064",9,0,1,0,0,1,0,1,1,1,1,0,0,0
