"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen16_0001",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0002",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0003",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0004",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0005",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0006",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0007",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0008",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0009",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0010",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0011",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0012",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0013",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0014",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0015",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0016",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0017",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0018",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0019",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0020",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0021",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0022",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0023",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0024",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0025",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0026",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0027",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0028",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0029",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0030",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0031",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0032",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0033",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0034",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0035",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0036",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0037",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0038",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0039",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0040",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0041",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0042",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0043",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0044",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0045",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0046",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0047",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0048",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0049",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0050",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0051",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0052",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0053",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0054",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0055",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0056",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0057",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0058",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0059",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0060",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0061",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0062",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0063",8,0,1,0,0,1,0,1,1,0,1,1,1,1
"gen16_0064",8,0,1,0,0,1,0,1,1,0,1,1,1,1
