"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen1_0001",3,0,1,1,1,1,0,1,1,0,1,1,0,1
"gen1_0002",8,1,0,0,1,1,0,1,1,0,1,1,1,1
"gen1_0003",8,0,0,1,0,1,1,1,1,0,1,1,1,1
"gen1_0004",17,0,1,0,1,1,0,1,1,0,1,0,1,0
"gen1_0005",13,0,0,1,0,1,0,1,1,1,1,0,1,0
"gen1_0006",6,1,1,1,0,1,0,1,1,1,0,0,0,0
"gen1_0007",22,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen1_0008",24,0,1,0,0,0,0,1,1,1,1,0,0,0
"gen1_0009",21,0,1,1,1,0,0,1,1,1,0,1,1,1
"gen1_0010",21,0,1,0,1,0,1,1,1,1,0,1,1,0
"gen1_0011",11,1,1,0,0,1,0,1,1,1,0,1,1,1
"gen1_0012",8,1,0,1,1,0,1,1,1,0,1,0,0,0
"gen1_0013",11,1,1,1,1,1,1,1,0,1,0,0,1,0
"gen1_0014",28,0,1,1,0,0,1,1,1,1,1,1,0,0
"gen1_0015",14,1,0,1,0,0,0,1,1,1,0,0,1,1
"gen1_0016",24,1,0,1,1,0,1,1,1,1,1,0,0,1
"gen1_0017",15,1,0,1,1,0,0,1,1,0,0,1,0,1
"gen1_0018",14,0,1,1,1,0,1,1,1,1,1,0,1,0
"gen1_0019",11,0,1,1,0,1,0,1,0,1,1,0,1,0
"gen1_0020",13,1,0,1,1,1,1,1,1,1,0,0,1,0
"gen1_0021",10,0,0,1,1,1,0,1,1,0,1,1,1,1
"gen1_0022",20,0,1,1,0,1,1,1,1,1,1,0,0,1
"gen1_0023",15,1,1,0,0,0,1,1,1,1,1,0,1,1
"gen1_0024",20,1,0,1,1,1,0,1,1,1,0,1,0,1
"gen1_0025",15,0,0,1,1,1,1,1,1,0,1,0,1,1
"gen1_0026",15,0,1,1,0,1,0,1,1,1,1,1,0,1
"gen1_0027",10,1,1,0,0,1,0,1,1,1,0,1,1,1
"gen1_0028",9,1,0,0,1,1,0,1,1,0,1,1,1,1
"gen1_0029",16,1,1,0,0,1,0,1,1,1,0,1,0,1
"gen1_0030",17,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen1_0031",12,1,0,1,0,0,0,1,1,1,0,0,0,1
"gen1_0032",8,1,1,1,0,1,0,1,1,1,0,0,1,0
"gen1_0033",14,0,1,1,1,0,1,1,1,1,1,0,0,0
"gen1_0034",21,1,1,0,0,1,0,1,0,1,0,0,1,0
"gen1_0035",26,0,1,0,0,1,0,1,1,1,0,0,0,0
"gen1_0036",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"gen1_0037",23,1,1,1,0,0,1,1,1,1,0,1,0,1
"gen1_0038",12,1,0,0,1,1,0,1,1,1,1,0,1,1
"gen1_0039",10,1,0,1,0,1,0,1,1,0,0,0,1,1
"gen1_0040",12,1,0,0,1,0,0,1,1,1,1,1,1,1
"gen1_0041",13,1,1,1,1,1,0,1,1,1,0,0,1,1
"gen1_0042",14,0,1,1,0,0,0,1,1,1,0,1,0,0
"gen1_0043",25,0,1,0,0,0,1,1,1,1,1,1,0,0
"gen1_0044",27,0,1,1,0,0,0,1,1,1,1,0,0,0
"gen1_0045",22,1,0,1,0,0,1,1,1,1,1,0,0,1
"gen1_0046",15,0,0,1,1,1,0,1,1,1,1,0,1,0
"gen1_0047",9,1,1,1,0,1,0,1,1,1,0,0,1,0
"gen1_0048",8,1,1,0,0,1,0,1,1,1,0,1,0,1
"gen1_0049",16,0,0,1,1,0,0,1,1,0,1,0,0,1
"gen1_0050",14,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen1_0051",10,1,0,1,1,1,0,1,0,1,1,1,1,0
"gen1_0052",9,1,1,0,1,1,1,1,1,0,0,0,1,1
"gen1_0053",9,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen1_0054",5,0,1,1,1,1,1,1,0,1,0,0,1,1
"gen1_0055",22,0,0,1,1,0,0,1,1,1,1,0,1,1
"gen1_0056",23,1,1,1,1,0,1,1,1,1,0,1,0,1
"gen1_0057",8,1,0,1,0,0,1,1,1,0,0,0,1,1
"gen1_0058",14,0,0,1,0,1,0,1,1,1,1,1,1,1
"gen1_0059",15,1,1,1,0,0,0,1,1,1,0,0,0,0
"gen1_0060",5,1,0,1,0,1,0,1,1,1,0,0,1,1
"gen1_0061",22,0,1,0,1,0,0,1,1,1,0,1,0,1
"gen1_0062",23,0,1,1,0,0,0,1,1,1,1,0,1,0
"gen1_0063",23,0,1,1,0,0,1,1,1,0,1,1,1,0
"gen1_0064",13,0,0,1,0,1,1,1,1,1,1,1,0,1
