"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0001",392,10.4,1,0,1,1,1,1,0,1,0,0,1,0,0
"gen13_0002",390,10.2,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen13_0003",380,10.7,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen13_0004",372,10.9,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen13_0005",413,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0006",375,11,1,1,1,1,1,1,1,0,1,0,1,0,1
"gen13_0007",358,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0008",371,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0009",382,10.6,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen13_0010",426,9.9,0,1,1,1,1,1,1,0,0,0,1,0,0
"gen13_0011",373,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0012",480,10.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0013",405,10.3,1,1,1,0,1,1,0,1,0,0,1,0,0
"gen13_0014",380,10.2,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen13_0015",389,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0016",391,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0017",801,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0018",424,9.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0019",372,10.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen13_0020",371,10.9,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen13_0021",385,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0022",377,10.6,1,0,1,1,1,1,1,1,1,0,0,0,0
"gen13_0023",406,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0024",390,10.3,1,0,1,1,1,1,1,1,1,1,0,0,0
"gen13_0025",405,10.4,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen13_0026",380,10.3,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0027",390,-16.8,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen13_0028",375,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0029",371,10.8,1,1,1,1,1,0,0,1,1,0,1,1,0
"gen13_0030",372,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0031",389,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0032",410,11,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0033",382,-5.6,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen13_0034",381,10.6,1,1,1,1,1,1,1,0,0,0,0,0,0
"gen13_0035",431,13.1,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0036",353,10,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0037",723,-19,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen13_0038",105,10.3,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen13_0039",375,10.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0040",377,10.3,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen13_0041",392,10.3,1,1,1,0,0,1,1,1,0,0,0,1,0
"gen13_0042",293,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen13_0043",409,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0044",354,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0045",373,10.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen13_0046",379,10.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0047",409,9.8,1,1,1,1,1,1,1,0,0,0,0,0,0
"gen13_0048",40,10.2,1,0,1,1,1,1,1,0,1,0,1,0,0
"gen13_0049",391,10.4,1,1,1,1,1,1,1,0,0,0,0,0,0
"gen13_0050",405,10.5,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen13_0051",393,10.2,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen13_0052",423,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0053",848,10.1,1,1,1,1,1,0,1,1,0,0,0,1,0
"gen13_0054",413,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0055",112,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0056",392,10.7,1,1,1,1,1,0,1,1,0,0,0,0,0
"gen13_0057",367,10.8,1,1,1,1,1,1,0,1,0,0,1,0,0
"gen13_0058",853,11,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen13_0059",108,10.1,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0060",414,10.6,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen13_0061",423,9.9,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen13_0062",408,10.3,1,1,1,1,1,1,0,1,0,0,0,0,0
"gen13_0063",377,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen13_0064",373,-15.3,1,1,1,1,1,1,1,1,0,0,1,0,0
