"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",340,9.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0002",495,11.5,1,1,1,1,1,1,1,0,0,0,1,0,0
"gen8_0003",512,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0004",382,9.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0005",338,12.5,1,1,1,1,1,1,0,1,0,0,1,0,0
"gen8_0006",328,9,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0007",270,11.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0008",654,9.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0009",438,10.2,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0010",350,10.4,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0011",383,9,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen8_0012",432,11.3,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0013",395,14.2,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0014",439,9.5,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen8_0015",383,11.5,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen8_0016",425,12.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0017",380,9.9,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0018",352,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0019",419,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0020",395,10.9,1,1,1,1,1,0,1,1,0,1,1,1,0
"gen8_0021",365,10.2,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0022",368,9.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0023",325,11.6,1,1,1,1,1,1,0,1,0,0,1,0,1
"gen8_0024",508,24.5,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen8_0025",339,22.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0026",443,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0027",951,11.4,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0028",340,10.1,1,1,1,1,1,1,1,0,0,0,1,0,0
"gen8_0029",514,16.4,1,1,1,1,0,1,1,1,1,0,1,0,0
"gen8_0030",423,12,1,1,1,0,0,1,1,1,0,0,1,0,0
"gen8_0031",335,9.4,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0032",333,9.1,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen8_0033",404,11.3,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen8_0034",423,11.5,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0035",473,9.6,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen8_0036",576,11.3,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0037",328,10.9,0,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0038",338,10.6,1,1,1,1,1,1,0,1,0,0,1,0,0
"gen8_0039",406,11.5,0,0,0,1,1,1,1,0,1,0,0,0,0
"gen8_0040",484,11.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen8_0041",405,11.2,1,1,1,1,1,0,1,1,0,1,0,0,0
"gen8_0042",377,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0043",347,-9.2,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen8_0044",376,14.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0045",461,9.3,1,1,1,1,1,1,0,1,0,0,0,1,0
"gen8_0046",473,11.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0047",434,9.8,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0048",443,11,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen8_0049",412,11.3,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0050",421,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen8_0051",382,9.2,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen8_0052",383,9.1,1,1,1,1,1,1,1,1,0,0,0,1,1
"gen8_0053",309,11.7,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen8_0054",344,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0055",401,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0056",636,11.1,0,1,0,1,1,1,1,0,0,0,0,0,0
"gen8_0057",607,10,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen8_0058",559,10.2,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen8_0059",379,10.7,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen8_0060",442,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0061",373,11.5,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen8_0062",505,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen8_0063",388,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen8_0064",507,11.3,1,1,0,0,1,1,1,1,0,0,1,0,0
