"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0001",388,11,1,1,1,1,0,1,1,1,0,0,0,0,0
"gen9_0002",270,11.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0003",377,10.5,1,1,0,1,0,1,1,1,0,0,1,0,0
"gen9_0004",438,10.2,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0005",505,11.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0006",401,9.8,1,1,1,0,1,1,1,1,0,0,0,0,1
"gen9_0007",473,9.6,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen9_0008",439,9.5,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0009",443,11,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen9_0010",473,11.7,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen9_0011",350,10.4,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0012",654,9.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0013",421,10.4,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen9_0014",419,9.7,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen9_0015",344,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0016",443,11.6,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0017",268,10.1,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0018",403,11.5,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen9_0019",426,10.3,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen9_0020",257,10.3,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0021",394,10.5,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen9_0022",426,11,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0023",716,11.2,1,1,1,1,1,1,1,0,0,0,1,0,0
"gen9_0024",390,-10.7,1,1,1,1,1,1,1,1,0,0,0,1,0
"gen9_0025",371,9.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0026",398,10.4,1,1,1,1,1,1,1,0,0,0,1,1,0
"gen9_0027",395,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0028",414,10.9,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen9_0029",604,9.3,1,1,1,1,1,1,1,0,0,0,1,0,0
"gen9_0030",493,11.1,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0031",107,9.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen9_0032",435,11.9,1,1,1,1,0,1,1,1,0,0,0,1,0
"gen9_0033",561,10.9,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen9_0034",349,11.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0035",438,10.7,1,1,1,1,0,1,1,1,0,0,0,1,0
"gen9_0036",389,9.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0037",441,11.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0038",475,11.7,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0039",392,11.3,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0040",475,11.5,1,1,0,0,1,1,1,1,0,0,1,1,0
"gen9_0041",297,12,1,0,1,1,1,1,1,1,1,0,1,0,0
"gen9_0042",374,9.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0043",422,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0044",440,9.7,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0045",445,10.5,1,0,1,1,1,1,1,1,0,0,1,1,0
"gen9_0046",417,10.2,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0047",439,9.8,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0048",438,9.9,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0049",439,9.7,0,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0050",438,10,1,1,1,1,1,1,1,0,0,0,0,1,0
"gen9_0051",328,11.7,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen9_0052",385,11.7,1,1,1,1,1,1,0,1,0,0,1,0,0
"gen9_0053",448,10.3,0,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0054",387,11.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0055",371,11,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0056",449,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0057",352,10.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen9_0058",386,10.7,1,1,1,0,1,1,1,1,0,0,1,1,0
"gen9_0059",385,10.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen9_0060",360,11.1,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0061",264,11,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0062",445,10.3,1,1,1,1,1,1,1,1,0,0,1,1,0
"gen9_0063",584,10.8,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen9_0064",387,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
