"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen0_001",88,24.9,0,1,0,0,0,0,1,1,1,0,1,0,0
"gen0_002",277,17.3,1,1,1,1,1,1,1,0,1,0,1,0,0
"gen0_003",392,23.9,1,1,1,0,0,1,0,1,1,1,1,0,0
"gen0_004",39,-19.1,1,0,0,0,1,1,0,0,0,0,0,0,0
"gen0_005",954,2.7,0,0,0,0,1,0,1,1,1,0,0,1,1
"gen0_006",627,18.8,0,0,1,1,0,1,1,0,1,0,0,1,0
"gen0_007",302,-9.3,1,1,0,0,1,1,1,0,1,0,1,0,0
"gen0_008",701,-14.4,0,1,0,0,0,1,1,1,0,1,0,0,0
"gen0_009",501,19.8,1,0,0,0,1,0,1,0,1,1,1,1,1
"gen0_010",646,7.2,0,0,1,0,0,1,0,1,1,1,1,0,0
"gen0_011",770,-5.4,0,0,0,1,0,1,0,0,0,0,0,1,1
"gen0_012",198,-16.7,0,0,0,1,1,1,1,1,0,0,0,1,0
"gen0_013",805,-12.8,1,1,1,1,0,1,0,1,1,1,0,1,1
"gen0_014",930,23.1,1,0,0,1,1,1,1,1,1,1,0,0,1
"gen0_015",66,22.6,0,1,0,0,1,1,1,0,1,1,0,0,0
"gen0_016",213,14.6,0,0,0,1,1,0,0,1,0,0,0,1,1
"gen0_017",182,-22.5,0,1,1,1,1,1,1,0,0,0,0,1,1
"gen0_018",684,-6.5,0,0,1,0,1,0,0,1,0,1,1,0,0
"gen0_019",6,5.6,1,1,1,1,0,0,1,0,0,1,1,1,0
"gen0_020",381,-3.3,0,1,1,0,0,1,0,0,1,0,0,1,1
"gen0_021",533,13.2,1,0,0,1,0,0,0,1,1,0,1,1,0
"gen0_022",622,-11.5,1,0,1,1,0,0,0,0,1,1,1,1,0
"gen0_023",137,-9.7,0,0,0,1,1,1,1,1,1,1,0,1,1
"gen0_024",220,-19.5,1,1,1,0,1,1,0,1,0,0,1,0,0
"gen0_025",429,-18.5,0,0,1,1,1,1,1,0,1,0,1,0,1
"gen0_026",980,8,0,1,1,1,0,1,1,0,0,0,1,0,1
"gen0_027",147,12.4,0,1,1,0,0,1,1,0,0,1,0,1,1
"gen0_028",467,-17.5,1,0,1,0,0,0,0,1,0,1,1,0,1
"gen0_029",939,10,1,1,0,0,0,1,0,0,1,1,0,1,1
"gen0_030",482,-7.7,0,1,0,1,1,0,0,1,1,0,1,1,1
"gen0_031",588,13.9,0,1,1,0,0,0,0,1,0,0,1,1,0
"gen0_032",292,1.8,1,0,1,0,1,0,0,1,1,0,1,0,1
"gen0_033",245,-1.5,1,1,1,1,0,0,0,1,1,1,0,1,1
"gen0_034",832,-21.8,1,0,1,0,1,1,1,0,0,1,1,1,0
"gen0_035",361,-3.8,1,1,0,0,1,1,1,0,0,1,0,0,1
"gen0_036",765,19,1,1,0,1,1,1,0,0,0,0,1,0,0
"gen0_037",518,10.8,0,1,0,1,0,0,1,0,0,0,0,1,0
"gen0_038",24,4.3,0,0,0,1,0,0,0,0,0,1,1,1,1
"gen0_039",703,-4.1,0,0,0,1,0,1,0,0,1,0,0,0,0
"gen0_040",998,9.4,0,0,0,0,0,0,1,1,0,1,1,1,0
"gen0_041",820,11.3,1,1,1,1,1,0,0,1,0,1,1,0,0
"gen0_042",328,5,0,1,0,0,1,0,1,1,1,1,0,1,0
"gen0_043",555,3.4,1,0,0,1,1,1,0,1,0,0,0,1,0
"gen0_044",567,-1,1,0,0,1,0,0,0,1,0,0,0,0,1
"gen0_045",885,-2,1,0,1,1,0,0,0,0,0,0,0,1,1
"gen0_046",256,0.9,1,0,1,1,0,1,1,1,0,0,0,1,1
"gen0_047",113,21.5,0,1,1,0,0,0,1,0,0,1,1,1,1
"gen0_048",847,-13.6,1,0,0,1,1,1,0,1,0,1,1,0,0
"gen0_049",594,16.2,0,1,1,1,1,0,0,0,1,1,0,0,1
"gen0_050",726,-15.5,0,0,0,0,0,0,0,0,1,1,1,0,0
"gen0_051",160,-8,1,1,1,0,1,0,1,0,0,1,0,0,1
"gen0_052",59,6,1,1,0,0,0,0,1,1,1,0,1,1,1
"gen0_053",421,17.7,0,0,1,0,1,0,0,1,0,1,0,1,1
"gen0_054",668,-12.1,1,1,0,1,1,0,0,0,0,1,1,0,1
"gen0_055",787,-10.3,0,1,0,1,0,1,1,1,1,0,1,0,1
"gen0_056",870,15.6,1,0,1,0,0,1,1,0,1,0,0,0,1
"gen0_057",334,8.5,0,0,1,0,0,0,1,0,0,0,0,0,0
"gen0_058",108,-20.8,1,1,0,1,0,0,0,0,0,1,0,0,0
"gen0_059",916,21,1,1,1,0,1,1,0,0,1,0,1,1,0
"gen0_060",904,-16.3,1,1,1,0,1,0,1,1,0,0,1,1,1
"gen0_061",440,0.3,0,0,1,1,0,1,1,0,1,1,1,1,1
"gen0_062",358,-23.8,0,0,0,1,1,0,1,1,1,1,1,0,0
"gen0_063",737,-6.2,0,1,1,0,1,0,1,1,1,0,0,0,0
"gen0_064",489,-21.2,1,0,0,0,1,1,0,1,1,1,0,0,0
