"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen19_0001",406,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0002",306,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0003",385,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0004",388,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0005",372,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0006",387,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0007",395,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0008",395,9.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0009",387,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0010",386,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0011",667,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0012",317,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0013",394,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0014",384,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0015",349,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0016",656,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0017",558,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0018",415,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0019",386,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0020",394,10.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0021",380,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0022",377,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0023",566,10.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0024",418,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0025",401,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0026",391,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0027",358,10.6,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0028",379,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0029",389,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0030",390,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0031",591,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0032",452,10.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen19_0033",394,10.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0034",388,9.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0035",387,10.4,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0036",384,10.9,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0037",390,10.8,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0038",393,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0039",661,10.5,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0040",662,10.7,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0041",612,10.5,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen19_0042",393,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0043",388,10.7,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0044",393,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0045",666,10.5,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0046",657,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0047",393,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0048",388,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0049",386,9.6,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0050",358,10.2,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0051",371,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0052",613,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0053",597,10.4,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0054",431,10.4,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen19_0055",372,10.7,1,1,1,1,1,1,1,1,1,0,1,0,0
"gen19_0056",365,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0057",304,10.8,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0058",389,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0059",377,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen19_0060",389,10.4,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0061",383,10.3,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0062",373,10.9,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen19_0063",389,10.7,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen19_0064",313,10.6,1,1,1,1,1,1,1,1,0,0,0,0,0
