"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen6_0001",1.134366,0.959483,0.09028,1,0,0,1,1,0,1,1,1,1,0,0,0
"gen6_0002",0.415529,0.096781,0.035245,0,1,0,1,1,1,1,0,1,1,0,1,0
"gen6_0003",-0.142243,0.052687,0.03531,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen6_0004",0.459348,0.087134,0.149424,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen6_0005",-0.127875,0.077928,0.090524,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen6_0006",-0.184607,0.054597,0.039125,0,0,1,1,1,1,1,1,1,1,1,1,0
"gen6_0007",-0.126087,0.074449,0.095377,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen6_0008",-0.191126,0.066611,0.034456,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen6_0009",-0.149853,0.067057,0.099861,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen6_0010",-0.202441,0.066806,0.028422,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen6_0011",-0.312523,0.104337,0.093991,1,0,0,1,1,0,1,1,1,1,1,1,0
"gen6_0012",-0.148839,0.071727,0.089509,0,1,1,1,1,1,1,1,0,0,1,1,0
"gen6_0013",-0.185328,0.051828,0.031487,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen6_0014",-0.139497,0.909983,0.095443,0,1,0,1,1,0,1,1,1,0,1,1,0
"gen6_0015",-0.167259,0.056779,0.0287,0,0,1,1,0,0,1,1,1,1,1,1,0
"gen6_0016",-0.148592,0.18364,0.092264,0,1,1,1,1,0,1,1,0,1,0,0,1
"gen6_0017",-0.14818,0.056528,0.03531,0,1,1,1,1,0,1,1,0,0,1,1,1
"gen6_0018",-0.161322,0.052938,0.0287,1,0,1,1,1,1,1,0,1,1,1,1,0
