"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen5_0001",-0.127875,0.077928,0.090524,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen5_0002",0.459348,0.087134,0.149424,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen5_0003",-0.155264,0.087961,0.100285,1,0,0,1,1,0,0,1,1,1,0,1,0
"gen5_0004",-0.185328,0.051828,0.031487,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen5_0005",-0.146804,0.068885,0.517923,0,1,0,1,1,0,1,1,0,1,0,1,0
"gen5_0006",-0.239249,0.07227,0.147751,1,0,0,1,0,0,1,1,1,1,0,0,1
"gen5_0007",-0.124615,0.953193,0.084473,0,0,1,1,1,0,1,1,1,1,0,1,1
"gen5_0008",-0.12418,0.054552,0.103118,1,0,0,1,0,0,0,1,1,1,1,1,1
"gen5_0009",-0.332574,0.072432,0.08954,1,0,0,1,1,0,1,1,0,1,0,0,1
"gen5_0010",0.105266,0.086936,0.145002,0,1,0,1,0,0,1,1,1,1,0,1,1
"gen5_0011",-0.141468,0.128488,0.044633,0,1,1,1,0,0,1,1,1,0,1,1,0
"gen5_0012",-0.3597,0.105274,0.022128,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen5_0013",0.093655,0.257847,0.109925,1,0,0,1,0,0,1,1,1,1,0,0,0
"gen5_0014",-0.207593,0.254591,0.029409,0,1,0,1,0,1,1,1,0,0,0,0,1
"gen5_0015",-0.307723,0.495795,0.090372,0,1,0,1,0,0,1,1,1,1,1,1,1
"gen5_0016",-0.148839,0.071727,0.089509,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen5_0017",-0.203671,0.069929,0.096311,0,1,0,1,0,0,1,1,0,1,1,0,1
"gen5_0018",-0.311645,0.131474,0.02347,0,1,0,0,0,1,1,1,1,0,0,1,0
"gen5_0019",-0.131878,0.053134,0.102282,0,1,0,1,1,0,1,1,0,1,1,1,1
"gen5_0020",-0.139106,0.070303,0.097953,1,1,0,1,0,0,1,1,1,1,0,1,0
"gen5_0021",-0.193041,0.047938,0.056775,1,1,0,1,0,1,1,1,0,1,0,0,1
"gen5_0022",-0.138732,0.143498,0.075752,0,1,0,1,0,0,1,1,1,0,1,1,1
"gen5_0023",1.134366,0.074475,0.09028,1,1,0,1,1,0,1,1,1,1,0,0,0
