"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",0.474964,0.060397,0.065169,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0002",0.485451,0.060488,0.066502,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0003",0.505366,0.060697,0.066446,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0004",0.506146,0.06065,0.066579,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0005",0.497887,0.060962,0.066938,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0006",0.501096,0.061278,0.06659,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0007",0.460314,0.06197,0.066774,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0008",0.451772,0.060342,0.057609,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0009",0.507324,0.060994,0.066796,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0010",0.507604,0.060926,0.066869,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0011",0.420754,0.061239,0.066736,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0012",0.417988,0.060922,0.066529,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0013",0.508631,0.061194,0.066524,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0014",0.513691,0.060944,0.06695,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0015",0.5095,0.061219,0.066734,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0016",0.443542,0.060316,0.05697,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0017",0.504766,0.060567,0.06126,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0018",0.4461,0.060743,0.062506,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0019",0.509845,0.06151,0.066651,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0020",0.455835,0.061157,0.066569,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0021",0.490868,0.060676,0.057889,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0022",0.46705,0.060316,0.066299,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen20_0023",0.498712,0.060868,0.066965,0,1,0,1,1,0,1,1,1,1,0,0,1
