"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",0.183164,0.064846,0.064623,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen8_0002",0.390879,0.065282,0.030347,1,0,0,1,1,1,1,1,1,1,0,0,0
"gen8_0003",0.256407,0.0857,0.046096,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen8_0004",0.38152,0.078557,0.034692,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0005",0.077353,0.051755,0.060878,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen8_0006",0.638948,0.066992,0.03205,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0007",0.380298,0.067024,0.034737,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0008",0.807927,0.05284,0.06267,0,0,1,1,1,1,1,1,1,1,1,0,0
"gen8_0009",1.034012,0.070616,0.094039,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen8_0010",0.340858,0.087569,0.103137,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen8_0011",0.477685,0.062418,0.071914,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen8_0012",0.094751,0.066186,0.034781,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen8_0013",-0.002786,0.082994,0.079697,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen8_0014",-0.202441,0.066806,0.028422,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0015",-0.199117,0.064538,0.030321,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0016",-0.175674,0.058032,0.028017,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0017",-0.192913,0.058551,0.035254,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0018",0.11199,0.065667,0.027544,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen8_0019",0.368795,0.073845,0.033623,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen8_0020",0.26791,0.078879,0.04721,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen8_0021",0.012981,0.064468,0.030348,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0022",0.178781,0.065352,0.03032,1,0,0,1,1,1,1,1,1,1,0,0,0
"gen8_0023",0.341436,0.066537,0.087686,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen8_0024",1.083455,0.069361,0.0367,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen8_0025",0.640528,0.062307,0.06422,1,1,0,1,1,0,1,1,1,1,0,1,1
