"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",0.401124,0.057903,0.063652,0,1,0,1,1,0,1,1,0,1,0,0,1
"gen14_0002",0.441476,0.060184,0.066996,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0003",0.391848,0.057909,0.064579,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0004",0.389501,0.05783,0.065694,0,1,0,1,1,0,0,1,1,1,0,0,1
"gen14_0005",0.425118,0.063671,0.681586,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0006",0.448649,0.061073,0.606487,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0007",0.487617,0.415896,0.068135,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0008",0.51814,0.060269,0.064602,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0009",0.480051,0.067849,0.069628,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0010",0.480274,0.05875,0.067828,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0011",0.407194,0.277932,0.067233,1,1,1,1,0,0,1,1,1,1,1,0,1
"gen14_0012",0.436497,0.060864,0.069496,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0013",0.464949,0.063865,0.070383,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0014",0.505962,0.061777,0.064781,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen14_0015",0.491243,0.056643,0.073185,1,1,0,1,1,1,1,1,1,0,0,0,1
"gen14_0016",0.498063,0.057375,0.063907,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen14_0017",0.470166,0.061425,0.066948,0,1,0,0,1,0,1,1,1,1,0,0,1
"gen14_0018",0.406952,0.715885,0.066881,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0019",0.429806,0.061425,0.468881,0,0,0,1,1,0,1,1,1,1,1,0,1
"gen14_0020",0.431809,0.06311,0.069196,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0021",0.502828,0.06056,0.065855,1,1,0,1,0,0,1,1,1,1,1,0,1
"gen14_0022",0.451809,0.413775,0.068243,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0023",0.440193,0.060253,0.065237,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen14_0024",0.482988,0.060793,0.065577,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen14_0025",0.507142,0.061576,0.070115,0,1,1,1,1,0,1,0,1,1,0,0,1
"gen14_0026",0.463769,0.064066,0.065049,1,1,0,1,1,0,1,1,1,1,0,0,1
