"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0001",0.462784,0.057802,0.063716,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0002",0.46674,0.057888,0.069423,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0003",0.408241,0.067346,0.070327,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0004",0.403124,0.067153,0.054296,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0005",0.389907,0.057927,0.065546,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen12_0006",0.476163,0.078316,0.056037,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0007",0.476275,0.08285,0.05359,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen12_0008",0.457942,0.06094,0.091121,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen12_0009",0.32554,0.066703,0.090462,0,1,0,1,1,1,1,1,1,0,1,1,1
"gen12_0010",0.481106,0.056466,0.070672,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen12_0011",0.513113,0.064448,0.071181,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen12_0012",0.525322,0.062133,0.072898,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen12_0013",0.491243,0.056643,0.073185,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen12_0014",0.463124,0.061727,0.071689,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen12_0015",0.360657,0.066197,0.036427,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen12_0016",0.501361,0.059944,0.079235,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen12_0017",0.328347,0.067131,0.092851,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen12_0018",0.400317,0.066725,0.051907,0,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0019",0.505712,0.062795,0.07964,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen12_0020",0.508762,0.061597,0.070776,0,1,0,1,1,0,1,1,1,1,0,0,0
