"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen18_0001",561,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0002",738,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0003",706,10.7,0,1,1,1,1,1,1,0,1,0,0,1,0
"gen18_0004",757,10.5,0,1,0,0,1,0,1,0,1,1,0,1,0
"gen18_0005",734,10.6,0,0,1,1,1,1,0,0,1,1,0,1,0
"gen18_0006",724,10.7,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen18_0007",833,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0008",694,0.8,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen18_0009",831,10.5,0,1,1,1,1,0,0,1,1,1,0,1,0
"gen18_0010",833,10.7,0,1,1,1,1,0,1,0,1,0,0,1,0
"gen18_0011",752,1.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen18_0012",836,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0013",778,10.7,0,1,1,1,1,0,0,1,1,1,0,1,0
"gen18_0014",718,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0015",837,10.5,0,1,0,1,1,0,1,0,1,1,0,1,0
"gen18_0016",720,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0017",764,-16,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0018",796,10.7,0,0,1,1,0,1,1,1,1,1,0,1,0
"gen18_0019",746,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0020",545,17.6,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen18_0021",308,10.5,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen18_0022",821,10.7,0,1,1,1,1,0,1,0,1,1,1,1,0
"gen18_0023",826,10.6,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen18_0024",764,10.6,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen18_0025",707,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0026",719,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0027",755,10.7,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0028",784,10.7,0,1,1,1,1,0,1,1,0,1,0,1,0
"gen18_0029",571,10.7,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen18_0030",714,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0031",694,8.6,0,1,1,0,1,0,1,1,1,1,0,0,0
"gen18_0032",831,-8.9,0,1,1,1,1,0,1,1,1,1,1,1,0
"gen18_0033",836,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0034",832,10.5,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0035",778,10.7,0,1,0,1,1,0,1,1,1,1,0,1,1
"gen18_0036",779,10.5,0,1,1,1,1,0,0,1,1,1,0,1,0
"gen18_0037",649,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0038",749,10.5,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen18_0039",731,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0040",725,10.7,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0041",779,10.7,0,1,1,1,0,0,1,1,1,1,0,1,0
"gen18_0042",788,10.6,0,1,1,1,0,1,1,1,1,1,0,1,0
"gen18_0043",838,10.5,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen18_0044",756,24.8,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen18_0045",67,10.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0046",796,-9.4,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen18_0047",833,10.6,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0048",831,10.6,0,1,1,1,1,0,1,0,0,1,0,1,0
"gen18_0049",692,-10,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0050",589,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0051",715,10.3,0,1,0,1,0,0,1,1,1,1,1,0,0
"gen18_0052",717,9,0,1,1,0,1,0,1,1,1,1,1,1,0
"gen18_0053",838,-9,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen18_0054",756,10.5,0,1,1,1,1,0,1,0,1,1,0,1,0
"gen18_0055",647,10.5,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen18_0056",671,10.6,0,1,1,1,1,1,1,0,1,1,0,1,0
"gen18_0057",649,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0058",650,10.6,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen18_0059",330,10.6,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0060",693,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0061",758,10.7,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen18_0062",816,10.7,0,1,1,1,1,0,1,1,1,0,0,1,0
"gen18_0063",751,10.1,0,1,1,0,1,0,1,0,1,1,0,1,0
"gen18_0064",700,9,0,1,1,1,1,0,1,1,1,1,1,1,0
