"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen6_0001",726,9.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen6_0002",281,11,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen6_0003",596,11,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen6_0004",256,11.1,1,1,0,0,1,0,1,0,0,1,0,1,0
"gen6_0005",768,8.8,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen6_0006",587,12.1,0,1,1,0,1,0,1,1,0,1,0,1,0
"gen6_0007",633,10.7,0,1,0,1,0,1,1,1,0,1,0,1,0
"gen6_0008",569,10.5,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen6_0009",529,10.8,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen6_0010",581,11.7,0,1,1,1,1,1,1,1,0,1,0,1,0
"gen6_0011",382,9.4,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen6_0012",722,12.9,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen6_0013",722,11.3,0,0,1,1,1,1,1,1,1,0,0,1,0
"gen6_0014",361,11.1,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen6_0015",572,11.9,1,0,0,0,1,1,1,0,0,1,0,1,0
"gen6_0016",640,11.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen6_0017",589,10.7,0,1,1,0,1,1,1,1,0,1,1,1,0
"gen6_0018",576,10.8,1,0,1,0,1,1,1,1,1,1,0,1,0
"gen6_0019",572,11.4,0,1,1,0,1,1,1,0,0,1,1,1,0
"gen6_0020",578,10.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen6_0021",538,11.1,0,1,0,1,1,1,1,0,1,1,0,1,0
"gen6_0022",563,11.6,1,1,1,0,1,1,1,1,0,1,0,1,0
"gen6_0023",430,11.6,1,1,1,0,1,1,1,1,0,1,0,1,1
"gen6_0024",503,11.4,1,1,0,0,1,1,1,0,0,1,1,1,0
"gen6_0025",608,10.7,0,1,1,1,1,0,0,1,1,1,0,1,0
"gen6_0026",630,11.2,0,1,1,1,0,0,0,1,1,1,0,1,0
"gen6_0027",975,-2,0,1,1,1,1,1,1,0,1,1,0,1,0
"gen6_0028",644,-18.3,0,1,0,1,1,0,1,1,0,1,0,1,0
"gen6_0029",726,10.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen6_0030",722,11,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen6_0031",538,-2.6,0,1,1,0,1,1,1,1,1,0,1,1,1
"gen6_0032",713,10.9,0,1,0,1,1,1,1,0,1,1,0,1,1
"gen6_0033",602,11.2,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen6_0034",762,11.1,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen6_0035",572,11.7,1,0,1,1,1,1,1,0,0,1,1,1,0
"gen6_0036",311,11.9,0,1,1,0,1,1,1,1,0,1,0,1,0
"gen6_0037",462,11.3,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen6_0038",656,11.3,0,1,1,0,1,0,1,1,1,1,0,1,0
"gen6_0039",734,-17.1,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen6_0040",603,-12,0,1,0,1,1,0,1,1,0,1,0,1,0
"gen6_0041",453,11,0,1,1,0,1,0,1,0,0,1,0,1,0
"gen6_0042",501,10.3,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen6_0043",650,11.1,1,1,1,0,1,0,1,1,0,1,0,1,0
"gen6_0044",687,10.7,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen6_0045",581,10.7,0,0,1,0,1,1,1,1,1,1,1,1,0
"gen6_0046",584,10.8,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen6_0047",638,11.3,0,1,1,1,0,1,1,1,1,0,0,1,0
"gen6_0048",724,11.3,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen6_0049",729,11.3,0,1,0,1,1,0,1,1,1,0,0,1,0
"gen6_0050",761,11.3,0,1,1,1,1,1,0,1,1,1,0,1,0
"gen6_0051",261,10.9,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen6_0052",549,10.9,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen6_0053",589,9.8,0,0,1,0,1,1,1,1,1,1,0,1,0
"gen6_0054",729,11.4,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen6_0055",580,12.2,1,1,1,0,1,0,1,1,0,1,0,1,0
"gen6_0056",576,10.4,0,1,1,0,1,1,1,1,1,1,0,1,0
"gen6_0057",722,11.3,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen6_0058",722,11.5,1,1,1,0,1,1,1,1,1,0,0,1,0
"gen6_0059",579,10.8,1,1,1,1,1,1,1,1,1,0,0,1,0
"gen6_0060",712,11,0,0,1,0,1,1,1,1,0,1,0,1,0
"gen6_0061",534,-18.2,1,1,0,0,1,1,1,1,0,1,0,1,0
"gen6_0062",564,10.8,0,1,1,0,1,0,1,1,1,0,0,1,0
"gen6_0063",423,9.8,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen6_0064",584,11,0,1,1,0,1,1,1,1,1,1,1,1,0
