"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen3_0001",22,0.302096,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen3_0002",22,0.386242,1,1,0,0,1,1,1,1,0,1,1,0,0
"gen3_0003",9,0.166355,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen3_0004",23,0.334175,1,1,0,0,1,1,1,1,0,1,0,0,1
"gen3_0005",19,0.270641,1,0,0,0,1,1,1,1,1,1,0,0,0
"gen3_0006",21,0.1936,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen3_0007",26,0.17957,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen3_0008",21,0.22864,1,1,1,0,1,1,1,1,1,0,1,0,0
"gen3_0009",19,0.36061,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen3_0010",23,0.166711,1,1,1,0,1,1,1,0,1,0,0,0,0
"gen3_0011",19,0.585646,0,0,1,0,1,1,1,1,1,1,1,1,1
"gen3_0012",25,0.489383,1,1,1,1,1,1,1,1,0,0,1,0,1
"gen3_0013",24,0.354129,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen3_0014",8,0.346812,1,1,0,1,1,0,1,1,1,1,1,0,0
"gen3_0015",23,0.257016,1,0,1,0,1,0,1,1,0,0,1,1,1
"gen3_0016",29,0.22734,1,0,1,1,1,1,1,1,1,0,0,0,1
"gen3_0017",13,0.350868,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen3_0018",16,0.189544,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen3_0019",23,0.284226,1,1,0,0,1,1,1,1,0,0,1,0,1
"gen3_0020",21,0.278589,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen3_0021",21,0.19177,1,1,1,0,1,1,1,0,1,0,0,0,0
"gen3_0022",23,0.203581,1,1,1,0,1,1,1,1,1,0,1,0,0
"gen3_0023",21,0.169199,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen3_0024",23,0.191112,1,1,1,0,1,1,1,0,0,0,0,0,0
"gen3_0025",21,0.269003,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen3_0026",24,0.278726,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen3_0027",29,0.269672,1,0,0,0,1,1,1,1,1,0,0,0,1
"gen3_0028",19,0.228309,1,0,1,1,1,1,1,1,1,1,0,0,0
"gen3_0029",17,0.248399,1,1,0,0,1,0,1,1,0,1,1,0,1
"gen3_0030",14,0.355429,1,0,1,1,1,0,1,1,1,0,1,1,0
"gen3_0031",23,0.343276,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen3_0032",22,0.239493,1,1,0,1,1,1,1,1,0,0,1,0,1
"gen3_0033",24,0.434423,1,1,0,1,1,1,1,1,0,0,1,0,0
"gen3_0034",23,0.441202,1,1,1,0,1,1,1,1,0,1,1,0,1
"gen3_0035",21,0.163659,1,1,1,0,1,1,1,0,1,0,0,0,0
"gen3_0036",23,0.231692,1,1,1,0,1,1,1,1,1,0,1,0,0
"gen3_0037",21,0.182755,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen3_0038",22,0.397087,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen3_0039",24,0.211157,1,1,1,0,1,1,1,1,1,0,1,0,0
"gen3_0040",23,0.197053,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen3_0041",21,0.260139,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen3_0042",24,0.280041,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen3_0043",18,0.346527,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen3_0044",14,0.354414,1,1,0,1,1,0,1,1,0,1,1,0,0
"gen3_0045",11,0.228921,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen3_0046",20,0.323676,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen3_0047",22,0.175492,1,1,1,1,1,1,1,1,0,1,0,1,0
"gen3_0048",8,0.184463,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen3_0049",22,0.20959,1,1,1,0,1,1,1,1,1,0,1,0,0
"gen3_0050",22,0.185761,1,1,1,0,1,1,1,0,1,0,0,0,0
"gen3_0051",23,0.305906,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen3_0052",23,0.350319,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen3_0053",22,0.360197,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen3_0054",19,0.302509,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen3_0055",30,0.1779,1,0,1,1,1,1,1,1,0,1,0,1,1
"gen3_0056",7,0.215795,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen3_0057",22,0.278293,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen3_0058",21,0.217403,1,1,0,1,1,1,1,1,0,0,0,1,0
"gen3_0059",22,0.20583,1,0,1,1,1,0,1,1,0,0,0,1,1
"gen3_0060",22,0.244786,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen3_0061",24,0.449317,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen3_0062",22,0.268706,1,1,1,1,1,1,1,1,1,0,1,0,1
"gen3_0063",9,0.33387,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen3_0064",8,0.179297,1,1,1,1,1,0,1,1,0,1,1,0,0
