"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen0_001",16,0.443721,0,0,1,1,1,0,0,0,0,0,1,0,1
"gen0_002",17,0.282023,1,1,0,1,1,0,0,0,1,0,1,1,1
"gen0_003",30,0.864622,0,1,0,0,0,0,1,0,0,1,0,0,1
"gen0_004",13,0.327342,0,1,1,1,0,0,1,1,0,0,1,0,1
"gen0_005",23,0.996434,1,1,1,1,0,1,1,0,1,0,1,0,0
"gen0_006",4,0.91051,0,0,1,1,0,0,1,0,1,1,0,1,1
"gen0_007",5,0.345576,0,0,1,0,0,1,0,1,0,0,1,1,1
"gen0_008",4,0.086308,0,1,0,0,1,0,0,1,0,0,1,0,1
"gen0_009",7,0.57481,0,0,1,1,0,0,0,1,1,1,1,0,1
"gen0_010",20,0.656371,1,1,1,1,0,1,0,1,1,0,0,1,0
"gen0_011",8,0.461,1,0,1,0,0,0,0,0,1,0,0,1,1
"gen0_012",12,0.418431,1,0,1,0,1,0,0,0,0,1,1,1,1
"gen0_013",25,0.959324,1,1,0,1,0,0,0,0,0,1,1,1,1
"gen0_014",18,0.770957,0,0,0,0,1,1,1,0,1,0,1,1,1
"gen0_015",21,0.508264,0,1,1,0,1,0,0,1,1,1,0,1,1
"gen0_016",5,0.793853,0,0,0,1,1,1,1,1,1,1,0,0,0
"gen0_017",3,0.554864,1,1,0,1,1,0,1,1,0,1,0,0,0
"gen0_018",12,0.901689,1,0,0,1,0,0,1,0,0,0,0,0,1
"gen0_019",24,0.814401,0,1,0,0,0,0,1,0,0,0,0,0,0
"gen0_020",13,0.23999,0,1,0,0,1,0,1,0,0,1,1,0,0
"gen0_021",26,0.172647,0,0,0,0,0,0,1,0,1,1,0,1,1
"gen0_022",21,0.805771,1,1,0,0,1,1,0,0,1,0,0,0,1
"gen0_023",22,0.061465,0,1,1,1,1,0,0,0,0,0,0,0,0
"gen0_024",27,0.218343,1,1,0,1,0,1,0,0,0,0,1,0,1
"gen0_025",12,0.75399,0,0,0,1,1,0,0,1,0,1,0,1,0
"gen0_026",2,0.749176,0,0,1,0,1,0,1,1,0,1,1,0,1
"gen0_027",18,0.708158,1,0,1,0,0,1,0,1,1,1,0,0,1
"gen0_028",9,0.094064,0,0,1,0,0,1,0,1,1,1,1,0,0
"gen0_029",7,0.702161,1,1,1,1,1,0,0,1,1,0,0,1,0
"gen0_030",18,0.490148,0,0,1,1,0,1,1,1,0,1,1,1,0
"gen0_031",24,0.478161,0,0,0,1,0,1,1,0,1,0,1,0,0
"gen0_032",6,0.189728,1,0,0,1,0,0,1,1,0,0,1,1,0
"gen0_033",14,0.148669,1,1,0,0,1,1,1,0,1,0,0,1,0
"gen0_034",29,0.22734,1,0,1,1,1,1,1,1,1,0,0,0,1
"gen0_035",16,0.97954,1,1,1,1,1,1,1,0,1,1,0,1,0
"gen0_036",9,0.6873,1,1,0,1,0,1,1,0,0,1,1,0,0
"gen0_037",20,0.858458,0,0,0,0,0,0,1,1,1,0,0,1,0
"gen0_038",15,0.640007,0,1,1,0,1,1,0,1,1,1,0,0,1
"gen0_039",2,0.940488,0,1,1,0,0,1,0,1,0,0,0,0,0
"gen0_040",26,0.340106,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen0_041",11,0.58869,0,1,1,0,1,1,0,0,1,0,1,1,1
"gen0_042",26,0.165782,1,0,0,1,1,0,1,0,0,0,0,1,0
"gen0_043",10,0.030714,0,1,0,0,1,1,0,1,0,1,0,1,1
"gen0_044",3,0.402624,1,0,0,0,1,0,1,1,1,1,0,0,1
"gen0_045",15,0.613635,1,1,0,0,0,0,0,1,1,1,1,1,0
"gen0_046",28,0.13647,0,1,1,0,1,0,1,1,1,0,1,1,0
"gen0_047",27,0.037502,0,0,1,0,1,1,1,1,1,1,1,0,0
"gen0_048",6,0.010726,1,1,1,0,0,1,0,0,0,0,0,1,1
"gen0_049",29,0.722232,1,0,1,0,1,0,1,0,0,0,1,1,0
"gen0_050",1,0.641351,1,0,0,1,0,1,1,0,1,0,1,1,0
"gen0_051",19,0.882081,0,0,1,1,1,1,1,0,0,1,0,0,0
"gen0_052",24,0.384878,0,0,0,1,0,1,1,0,0,1,0,1,0
"gen0_053",4,0.266265,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen0_054",21,0.604074,1,0,0,1,0,0,0,1,1,0,0,0,0
"gen0_055",22,0.076668,1,1,1,1,1,1,0,1,1,1,0,1,0
"gen0_056",8,0.930232,0,0,0,1,1,1,0,0,1,1,1,1,0
"gen0_057",10,0.302024,1,0,1,1,1,1,0,1,0,0,1,1,0
"gen0_058",19,0.25467,1,0,1,0,0,0,0,1,1,0,0,0,1
"gen0_059",11,0.110772,0,1,0,0,0,1,1,0,1,1,0,0,1
"gen0_060",28,0.422234,1,0,0,0,1,1,0,1,0,1,0,1,1
"gen0_061",14,0.368478,1,1,1,1,0,1,0,0,0,1,1,1,1
"gen0_062",7,0.520648,0,1,1,0,0,0,1,0,1,1,1,1,0
"gen0_063",25,0.841029,0,0,0,0,0,1,0,1,0,0,1,0,1
"gen0_064",16,0.537355,1,1,0,0,0,0,0,0,0,1,1,0,1
