"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen5_0001",22,0.218629,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen5_0002",22,0.307691,1,1,0,0,1,1,1,1,0,1,0,1,0
"gen5_0003",25,0.229294,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0004",22,0.278293,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0005",8,0.179297,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen5_0006",24,0.193774,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen5_0007",23,0.278368,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0008",20,0.318081,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen5_0009",21,0.322651,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen5_0010",21,0.412849,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen5_0011",20,0.411835,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen5_0012",22,0.269807,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen5_0013",21,0.184583,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen5_0014",23,0.303475,1,1,0,0,1,1,1,1,1,1,1,0,0
"gen5_0015",21,0.189397,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen5_0016",22,0.360197,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen5_0017",22,0.328162,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen5_0018",21,0.392378,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen5_0019",21,0.197397,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen5_0020",25,0.21648,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen5_0021",20,0.412769,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen5_0022",21,0.318161,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0023",22,0.305235,1,1,0,0,1,1,1,1,0,1,0,1,0
"gen5_0024",21,0.191853,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen5_0025",22,0.4025,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen5_0026",20,0.369532,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen5_0027",22,0.323077,1,1,0,0,1,1,1,1,0,1,1,0,0
"gen5_0028",22,0.303049,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen5_0029",21,0.290442,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0030",20,0.217036,1,1,1,0,1,1,1,1,0,0,1,1,0
"gen5_0031",21,0.328834,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen5_0032",20,0.405652,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0033",24,0.229961,1,1,1,1,1,1,1,0,0,1,0,0,0
"gen5_0034",23,0.242181,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0035",23,0.215586,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0036",23,0.196817,1,1,1,0,1,1,1,0,0,1,0,0,0
"gen5_0037",7,0.212383,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0038",23,0.245207,1,1,1,1,1,0,1,1,0,1,1,0,0
"gen5_0039",23,0.281962,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen5_0040",23,0.299881,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen5_0041",20,0.377468,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen5_0042",23,0.312735,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0043",24,0.26832,1,1,1,1,1,1,1,0,0,1,0,0,0
"gen5_0044",23,0.203822,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0045",21,0.364855,1,1,1,0,1,1,1,1,1,1,0,0,0
"gen5_0046",21,0.237391,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen5_0047",23,0.318591,1,1,0,0,1,1,1,1,0,1,1,1,0
"gen5_0048",23,0.182874,1,1,1,1,1,1,1,0,0,1,0,0,0
"gen5_0049",21,0.306373,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen5_0050",22,0.185901,1,1,0,0,1,1,1,1,0,0,0,1,0
"gen5_0051",21,0.288605,1,1,0,0,1,1,1,1,0,1,0,0,0
"gen5_0052",21,0.223443,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen5_0053",24,0.18538,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen5_0054",23,0.286762,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0055",21,0.182639,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen5_0056",21,0.419607,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen5_0057",21,0.322915,1,1,0,0,1,1,1,1,0,1,1,0,0
"gen5_0058",22,0.359741,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen5_0059",22,0.216309,1,1,0,1,1,1,1,1,0,0,1,1,0
"gen5_0060",21,0.333285,1,1,1,0,1,1,1,1,0,1,0,0,0
"gen5_0061",23,0.299984,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen5_0062",22,0.273298,1,1,0,0,1,1,1,1,0,1,1,0,0
"gen5_0063",22,0.27831,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen5_0064",23,0.278351,1,1,1,1,1,1,1,1,0,1,1,0,0
